word,group,subsubsection,subsection,section,content
6,4,0,1,7,Management
7,4,0,1,7,System
8,4,0,1,7,(TAMMS)
9,4,0,1,7,User's
10,4,0,1,7,Manual
0,5,0,1,7,SF-368
1,5,0,1,7,Product
2,5,0,1,7,Quality
3,5,0,1,7,Deficiency
4,5,0,1,7,Report
0,6,0,1,7,TRAINING
1,6,0,1,7,CIRCULAR
0,7,0,1,7,TC
1,7,0,1,7,4-02.1
2,7,0,1,7,First
3,7,0,1,7,Aid
0,8,0,1,7,MISCELLANEOUS
1,8,0,1,7,PUBLICATIONS
0,9,0,1,7,CTA
1,9,0,1,7,8-100
2,9,0,1,7,Army
3,9,0,1,7,Medical
4,9,0,1,7,Department
5,9,0,1,7,Expendable/Durable
6,9,0,1,7,Items
0,10,0,1,7,TM
1,10,0,1,7,38-250
2,10,0,1,7,Preparing
3,10,0,1,7,Hazardous
4,10,0,1,7,Materials
5,10,0,1,7,For
6,10,0,1,7,Military
7,10,0,1,7,Air
8,10,0,1,7,Shipment
0,11,0,1,7,MISCELLANEOUS
1,11,0,1,7,PUBLICATIONS
2,11,0,1,7,-
3,11,0,1,7,Continued
0,12,0,1,7,TM
1,12,0,1,7,750–244–3
2,12,0,1,7,Procedures
3,12,0,1,7,For
4,12,0,1,7,Destruction
5,12,0,1,7,Of
6,12,0,1,7,Equipment
7,12,0,1,7,To
8,12,0,1,7,Prevent
9,12,0,1,7,Enemy
10,12,0,1,7,Use
11,12,0,1,7,(Mobility
12,12,0,1,7,Equipment
13,12,0,1,7,Command)
0,13,0,1,7,END
1,13,0,1,7,OF
2,13,0,1,7,WORK
3,13,0,1,7,PACKAGE
0,14,0,1,7,0061-2
0,15,0,1,7,OPERATOR
0,0,0,2,7,INTRODUCTION
0,1,0,2,7,Scope
0,2,0,2,7,General
0,3,0,2,7,RIB
1,3,0,2,7,8
2,3,0,2,7,Meter
3,3,0,2,7,Army
4,3,0,2,7,Rigid
5,3,0,2,7,Inflatable
6,3,0,2,7,Boat
0,4,0,2,7,Table
1,4,0,2,7,1.
2,4,0,2,7,COMPONENTS
3,4,0,2,7,OF
4,4,0,2,7,END
5,4,0,2,7,ITEM
6,4,0,2,7,LIST.
0,5,0,2,7,(2)
1,5,0,2,7,(3)
2,5,0,2,7,(4)
3,5,0,2,7,(5)
4,5,0,2,7,(6)
0,6,0,2,7,ITEM
1,6,0,2,7,NUMBER
0,7,0,2,7,NATIONAL
1,7,0,2,7,STOCK
2,7,0,2,7,NUMBER
3,7,0,2,7,(NSN)
4,7,0,2,7,AND
5,7,0,2,7,ILLUSTRATION
0,8,0,2,7,"DESCRIPTION,"
1,8,0,2,7,PART
2,8,0,2,7,NUMBER/(CAGEC)
0,9,0,2,7,USABLE
1,9,0,2,7,ON
2,9,0,2,7,CODE
3,9,0,2,7,U/I
0,10,0,2,7,QTY
1,10,0,2,7,RQR
0,11,0,2,7,"BOAT,"
1,11,0,2,7,RIGID
2,11,0,2,7,INFLATABLE
3,11,0,2,7,1102610F-OC-A
4,11,0,2,7,(0ZFD4)
5,11,0,2,7,EA
6,11,0,2,7,1
7,11,0,2,7,2805-01–666–7770
8,11,0,2,7,OUTBOARD
9,11,0,2,7,"MOTOR,"
10,11,0,2,7,GASOLINE
11,11,0,2,7,E250Z
12,11,0,2,7,(1UVT5)
13,11,0,2,7,EA
14,11,0,2,7,1
15,11,0,2,7,2805-01–666–7748
16,11,0,2,7,OUTBOARD
17,11,0,2,7,"MOTOR,"
18,11,0,2,7,GASOLINE
19,11,0,2,7,E250ZC
20,11,0,2,7,(1UVT5)
21,11,0,2,7,EA
22,11,0,2,7,1
23,11,0,2,7,TM
24,11,0,2,7,5-1940-328-10
25,11,0,2,7,0062
26,11,0,2,7,0062-2
27,11,0,2,7,RIB
28,11,0,2,7,RIB
29,11,0,2,7,RIB
30,11,0,2,7,Table
31,11,0,2,7,1.
32,11,0,2,7,COMPONENTS
33,11,0,2,7,OF
34,11,0,2,7,END
35,11,0,2,7,ITEM
36,11,0,2,7,LIST
37,11,0,2,7,-
38,11,0,2,7,Continued.
0,12,0,2,7,(2)
1,12,0,2,7,(3)
2,12,0,2,7,(4)
3,12,0,2,7,(5)
4,12,0,2,7,(6)
0,13,0,2,7,ITEM
1,13,0,2,7,NUMBER
0,14,0,2,7,NATIONAL
1,14,0,2,7,STOCK
2,14,0,2,7,NUMBER
3,14,0,2,7,(NSN)
4,14,0,2,7,AND
5,14,0,2,7,ILLUSTRATION
0,15,0,2,7,"DESCRIPTION,"
1,15,0,2,7,PART
2,15,0,2,7,NUMBER/(CAGEC)
0,16,0,2,7,USABLE
1,16,0,2,7,ON
2,16,0,2,7,CODE
3,16,0,2,7,U/I
0,17,0,2,7,QTY
1,17,0,2,7,RQR
0,18,0,2,7,2330-01–666–7839
0,19,0,2,7,"TRAILER,"
1,19,0,2,7,BOAT
2,19,0,2,7,MOVING
3,19,0,2,7,WS8M-180
4,19,0,2,7,(0VSH3)
0,20,0,2,7,EA
1,20,0,2,7,1
0,21,0,2,7,RIB
0,22,0,2,7,Table
1,22,0,2,7,2.
2,22,0,2,7,BASIC
3,22,0,2,7,ISSUE
4,22,0,2,7,ITEMS
5,22,0,2,7,(BII)
6,22,0,2,7,LIST.
0,23,0,2,7,(2)
1,23,0,2,7,(3)
2,23,0,2,7,(4)
3,23,0,2,7,(5)
4,23,0,2,7,(6)
0,24,0,2,7,ITEM
1,24,0,2,7,NUMBER
0,25,0,2,7,NATIONAL
1,25,0,2,7,STOCK
2,25,0,2,7,NUMBER
3,25,0,2,7,(NSN)
4,25,0,2,7,AND
5,25,0,2,7,ILLUSTRATION
0,26,0,2,7,"DESCRIPTION,"
1,26,0,2,7,PART
2,26,0,2,7,NUMBER/(CAGEC)
0,27,0,2,7,USABLE
1,27,0,2,7,ON
2,27,0,2,7,CODE
3,27,0,2,7,U/I
0,28,0,2,7,QTY
1,28,0,2,7,RQR
0,29,0,2,7,2040-01–406–6850
1,29,0,2,7,"ANCHOR,"
2,29,0,2,7,"MARINE,"
3,29,0,2,7,FLUKED
4,29,0,2,7,FX16
5,29,0,2,7,(0JU33)
6,29,0,2,7,EA
7,29,0,2,7,1
8,29,0,2,7,2540-01–494–0078
9,29,0,2,7,"CHOCK,"
10,29,0,2,7,WHEEL-TRACK
11,29,0,2,7,RC815
12,29,0,2,7,(032T9)
13,29,0,2,7,EA
14,29,0,2,7,2
15,29,0,2,7,4210-01–586–7150
16,29,0,2,7,"EXTINGUISHER,"
17,29,0,2,7,FIRE
18,29,0,2,7,25614
19,29,0,2,7,(57658)
20,29,0,2,7,EA
21,29,0,2,7,3
22,29,0,2,7,TM
23,29,0,2,7,5-1940-328-10
24,29,0,2,7,0062
25,29,0,2,7,0062-4
26,29,0,2,7,RIB
27,29,0,2,7,RIB
28,29,0,2,7,RIB
29,29,0,2,7,Table
30,29,0,2,7,2.
31,29,0,2,7,BASIC
32,29,0,2,7,ISSUE
33,29,0,2,7,ITEMS
34,29,0,2,7,(BII)
35,29,0,2,7,LIST
36,29,0,2,7,-
37,29,0,2,7,Continued.
0,30,0,2,7,(2)
1,30,0,2,7,(3)
2,30,0,2,7,(4)
3,30,0,2,7,(5)
4,30,0,2,7,(6)
0,31,0,2,7,ITEM
1,31,0,2,7,NUMBER
0,32,0,2,7,NATIONAL
1,32,0,2,7,STOCK
2,32,0,2,7,NUMBER
3,32,0,2,7,(NSN)
4,32,0,2,7,AND
5,32,0,2,7,ILLUSTRATION
0,33,0,2,7,"DESCRIPTION,"
1,33,0,2,7,PART
2,33,0,2,7,NUMBER/(CAGEC)
0,34,0,2,7,USABLE
1,34,0,2,7,ON
2,34,0,2,7,CODE
3,34,0,2,7,U/I
0,35,0,2,7,QTY
1,35,0,2,7,RQR
0,36,0,2,7,2040-01–677–6609
1,36,0,2,7,"FENDER,"
2,36,0,2,7,MARINE
3,36,0,2,7,22-830-435
4,36,0,2,7,(0B530)
5,36,0,2,7,EA
6,36,0,2,7,2
7,36,0,2,7,4020-01–678–4202
8,36,0,2,7,FIBER
9,36,0,2,7,ROPE
10,36,0,2,7,"ASSEMBLY,"
11,36,0,2,7,SINGLE
12,36,0,2,7,LEG
13,36,0,2,7,(Anchor
14,36,0,2,7,Line)
15,36,0,2,7,ALB121C1
16,36,0,2,7,(0S4H4)
17,36,0,2,7,EA
18,36,0,2,7,1
19,36,0,2,7,4020-01–678–4468
20,36,0,2,7,FIBER
21,36,0,2,7,ROPE
22,36,0,2,7,"ASSEMBLY,"
23,36,0,2,7,SINGLE
24,36,0,2,7,LEG
25,36,0,2,7,(Fender
26,36,0,2,7,Whip)
27,36,0,2,7,302110006BK-1
28,36,0,2,7,(41830)
29,36,0,2,7,EA
30,36,0,2,7,2
31,36,0,2,7,TM
32,36,0,2,7,5-1940-328-10
33,36,0,2,7,0062
34,36,0,2,7,0062-5
35,36,0,2,7,RIB
36,36,0,2,7,RIB
37,36,0,2,7,RIB
38,36,0,2,7,Table
39,36,0,2,7,2.
40,36,0,2,7,BASIC
41,36,0,2,7,ISSUE
42,36,0,2,7,ITEMS
43,36,0,2,7,(BII)
44,36,0,2,7,LIST
45,36,0,2,7,-
46,36,0,2,7,Continued.
0,37,0,2,7,(2)
1,37,0,2,7,(3)
2,37,0,2,7,(4)
3,37,0,2,7,(5)
4,37,0,2,7,(6)
0,38,0,2,7,ITEM
1,38,0,2,7,NUMBER
0,39,0,2,7,NATIONAL
1,39,0,2,7,STOCK
2,39,0,2,7,NUMBER
3,39,0,2,7,(NSN)
4,39,0,2,7,AND
5,39,0,2,7,ILLUSTRATION
0,40,0,2,7,"DESCRIPTION,"
1,40,0,2,7,PART
2,40,0,2,7,NUMBER/(CAGEC)
0,41,0,2,7,USABLE
1,41,0,2,7,ON
2,41,0,2,7,CODE
3,41,0,2,7,U/I
0,42,0,2,7,QTY
1,42,0,2,7,RQR
0,43,0,2,7,4020-01–647–7113
1,43,0,2,7,FIBER
2,43,0,2,7,ROPE
3,43,0,2,7,"ASSEMBLY,"
4,43,0,2,7,SINGLE
5,43,0,2,7,LEG
6,43,0,2,7,(Mooring
7,43,0,2,7,Line)
8,43,0,2,7,302116050BK-1
9,43,0,2,7,(41830)
10,43,0,2,7,AY
11,43,0,2,7,4
12,43,0,2,7,4020-01–678–6007
13,43,0,2,7,FIBER
14,43,0,2,7,ROPE
15,43,0,2,7,"ASSEMBLY,"
16,43,0,2,7,SINGLE
17,43,0,2,7,LEG
18,43,0,2,7,(Tow
19,43,0,2,7,Line)
20,43,0,2,7,WS8M402097
21,43,0,2,7,(0ZFD4)
22,43,0,2,7,EA
23,43,0,2,7,1
24,43,0,2,7,6545-00–922–1200
25,43,0,2,7,FIRST
26,43,0,2,7,AID
27,43,0,2,7,"KIT,"
28,43,0,2,7,UTILITY
29,43,0,2,7,6545-00-922-1200
30,43,0,2,7,(89875)
31,43,0,2,7,KT
32,43,0,2,7,1
33,43,0,2,7,TM
34,43,0,2,7,5-1940-328-10
35,43,0,2,7,0062
36,43,0,2,7,0062-6
37,43,0,2,7,RIB
38,43,0,2,7,RIB
39,43,0,2,7,RIB
40,43,0,2,7,Table
41,43,0,2,7,2.
42,43,0,2,7,BASIC
43,43,0,2,7,ISSUE
44,43,0,2,7,ITEMS
45,43,0,2,7,(BII)
46,43,0,2,7,LIST
47,43,0,2,7,-
48,43,0,2,7,Continued.
0,44,0,2,7,(2)
1,44,0,2,7,(3)
2,44,0,2,7,(4)
3,44,0,2,7,(5)
4,44,0,2,7,(6)
0,45,0,2,7,ITEM
1,45,0,2,7,NUMBER
0,46,0,2,7,NATIONAL
1,46,0,2,7,STOCK
2,46,0,2,7,NUMBER
3,46,0,2,7,(NSN)
4,46,0,2,7,AND
5,46,0,2,7,ILLUSTRATION
0,47,0,2,7,"DESCRIPTION,"
1,47,0,2,7,PART
2,47,0,2,7,NUMBER/(CAGEC)
0,48,0,2,7,USABLE
1,48,0,2,7,ON
2,48,0,2,7,CODE
3,48,0,2,7,U/I
0,49,0,2,7,QTY
1,49,0,2,7,RQR
0,50,0,2,7,4220-00–153–7279
1,50,0,2,7,"FLAG,"
2,50,0,2,7,DIVERS
3,50,0,2,7,9209
4,50,0,2,7,(25609)
5,50,0,2,7,EA
6,50,0,2,7,1
7,50,0,2,7,8345-00–130–2892
8,50,0,2,7,"FLAG,"
9,50,0,2,7,NATIONAL
10,50,0,2,7,5–1–17
11,50,0,2,7,(22571)
12,50,0,2,7,EA
13,50,0,2,7,1
14,50,0,2,7,8345-00–935–0445
15,50,0,2,7,"FLAG,"
16,50,0,2,7,SIGNAL
17,50,0,2,7,8345–00–935–0445
18,50,0,2,7,(83421)
19,50,0,2,7,EA
20,50,0,2,7,1
21,50,0,2,7,TM
22,50,0,2,7,5-1940-328-10
23,50,0,2,7,0062
24,50,0,2,7,0062-7
25,50,0,2,7,RIB
26,50,0,2,7,RIB
27,50,0,2,7,RIB
28,50,0,2,7,Table
29,50,0,2,7,2.
30,50,0,2,7,BASIC
31,50,0,2,7,ISSUE
32,50,0,2,7,ITEMS
33,50,0,2,7,(BII)
34,50,0,2,7,LIST
35,50,0,2,7,-
36,50,0,2,7,Continued.
0,51,0,2,7,(2)
1,51,0,2,7,(3)
2,51,0,2,7,(4)
3,51,0,2,7,(5)
4,51,0,2,7,(6)
0,52,0,2,7,ITEM
1,52,0,2,7,NUMBER
0,53,0,2,7,NATIONAL
1,53,0,2,7,STOCK
2,53,0,2,7,NUMBER
3,53,0,2,7,(NSN)
4,53,0,2,7,AND
5,53,0,2,7,ILLUSTRATION
0,54,0,2,7,"DESCRIPTION,"
1,54,0,2,7,PART
2,54,0,2,7,NUMBER/(CAGEC)
0,55,0,2,7,USABLE
1,55,0,2,7,ON
2,55,0,2,7,CODE
3,55,0,2,7,U/I
0,56,0,2,7,QTY
1,56,0,2,7,RQR
0,57,0,2,7,4910-01–121–9847
1,57,0,2,7,"GAGE,TIRE"
2,57,0,2,7,"PRESSURE,SELF-"
3,57,0,2,7,CONTAINED
4,57,0,2,7,1314BK
5,57,0,2,7,(61125)
6,57,0,2,7,EA
7,57,0,2,7,1
8,57,0,2,7,6685-01–657–2940
9,57,0,2,7,"GAGE,"
10,57,0,2,7,"PRESSURE,"
11,57,0,2,7,DIAL
12,57,0,2,7,INDICATING
13,57,0,2,7,BC-PGAUGE
14,57,0,2,7,(1CAY9)
15,57,0,2,7,EA
16,57,0,2,7,1
17,57,0,2,7,2040-01–579–7489
18,57,0,2,7,"HOOK,"
19,57,0,2,7,BOAT
20,57,0,2,7,55170
21,57,0,2,7,(62840)
22,57,0,2,7,EA
23,57,0,2,7,1
24,57,0,2,7,TM
25,57,0,2,7,5-1940-328-10
26,57,0,2,7,0062
27,57,0,2,7,0062-8
28,57,0,2,7,RIB
29,57,0,2,7,RIB
30,57,0,2,7,RIB
31,57,0,2,7,Table
32,57,0,2,7,2.
33,57,0,2,7,BASIC
34,57,0,2,7,ISSUE
35,57,0,2,7,ITEMS
36,57,0,2,7,(BII)
37,57,0,2,7,LIST
38,57,0,2,7,-
39,57,0,2,7,Continued.
0,58,0,2,7,(2)
1,58,0,2,7,(3)
2,58,0,2,7,(4)
3,58,0,2,7,(5)
4,58,0,2,7,(6)
0,59,0,2,7,ITEM
1,59,0,2,7,NUMBER
0,60,0,2,7,NATIONAL
1,60,0,2,7,STOCK
2,60,0,2,7,NUMBER
3,60,0,2,7,(NSN)
4,60,0,2,7,AND
5,60,0,2,7,ILLUSTRATION
0,61,0,2,7,"DESCRIPTION,"
1,61,0,2,7,PART
2,61,0,2,7,NUMBER/(CAGEC)
0,62,0,2,7,USABLE
1,62,0,2,7,ON
2,62,0,2,7,CODE
3,62,0,2,7,U/I
0,63,0,2,7,QTY
1,63,0,2,7,RQR
0,64,0,2,7,4720-01–447–8759
1,64,0,2,7,"HOSE,"
2,64,0,2,7,NONMETALLIC
3,64,0,2,7,(Garden
4,64,0,2,7,Hose)
5,64,0,2,7,829501-1001
6,64,0,2,7,(58358)
7,64,0,2,7,LG
8,64,0,2,7,1
9,64,0,2,7,4910-01–548–6073
10,64,0,2,7,"JACK,"
11,64,0,2,7,DOLLY
12,64,0,2,7,"TYPE,"
13,64,0,2,7,MECHANICAL
14,64,0,2,7,(Trailer
15,64,0,2,7,Jack)
16,64,0,2,7,HZDJACBTL06TON
17,64,0,2,7,(0VSH3)
18,64,0,2,7,EA
19,64,0,2,7,1
20,64,0,2,7,5120-01–460–3223
21,64,0,2,7,"KEY,"
22,64,0,2,7,SOCKET
23,64,0,2,7,HEAD
24,64,0,2,7,SCREW
25,64,0,2,7,(T-Wrench
26,64,0,2,7,5/32)
27,64,0,2,7,13109
28,64,0,2,7,(31734)
29,64,0,2,7,EA
30,64,0,2,7,1
31,64,0,2,7,TM
32,64,0,2,7,5-1940-328-10
33,64,0,2,7,0062
34,64,0,2,7,0062-9
35,64,0,2,7,RIB
36,64,0,2,7,RIB
37,64,0,2,7,RIB
38,64,0,2,7,Table
39,64,0,2,7,2.
40,64,0,2,7,BASIC
41,64,0,2,7,ISSUE
42,64,0,2,7,ITEMS
43,64,0,2,7,(BII)
44,64,0,2,7,LIST
45,64,0,2,7,-
46,64,0,2,7,Continued.
0,65,0,2,7,(2)
1,65,0,2,7,(3)
2,65,0,2,7,(4)
3,65,0,2,7,(5)
4,65,0,2,7,(6)
0,66,0,2,7,ITEM
1,66,0,2,7,NUMBER
0,67,0,2,7,NATIONAL
1,67,0,2,7,STOCK
2,67,0,2,7,NUMBER
3,67,0,2,7,(NSN)
4,67,0,2,7,AND
5,67,0,2,7,ILLUSTRATION
0,68,0,2,7,"DESCRIPTION,"
1,68,0,2,7,PART
2,68,0,2,7,NUMBER/(CAGEC)
0,69,0,2,7,USABLE
1,69,0,2,7,ON
2,69,0,2,7,CODE
3,69,0,2,7,U/I
0,70,0,2,7,QTY
1,70,0,2,7,RQR
0,71,0,2,7,4220-01–654–3706
1,71,0,2,7,LIFE
2,71,0,2,7,"PRESERVER,"
3,71,0,2,7,VEST
4,71,0,2,7,MD3183
5,71,0,2,7,(1CJ91)
6,71,0,2,7,EA
7,71,0,2,7,6
8,71,0,2,7,6230-01–677–5342
9,71,0,2,7,"LIGHT,"
10,71,0,2,7,"MARKER,"
11,71,0,2,7,DISTRESS
12,71,0,2,7,(Buoy
13,71,0,2,7,Light)
14,71,0,2,7,1820
15,71,0,2,7,(7T351)
16,71,0,2,7,EA
17,71,0,2,7,1
18,71,0,2,7,7810-01–678–4236
19,71,0,2,7,"NEEDLE,"
20,71,0,2,7,INFLATION
21,71,0,2,7,31010
22,71,0,2,7,(3FJT7)
23,71,0,2,7,PG
24,71,0,2,7,1
25,71,0,2,7,TM
26,71,0,2,7,5-1940-328-10
27,71,0,2,7,0062
28,71,0,2,7,0062-10
29,71,0,2,7,RIB
30,71,0,2,7,RIB
31,71,0,2,7,RIB
32,71,0,2,7,Table
33,71,0,2,7,2.
34,71,0,2,7,BASIC
35,71,0,2,7,ISSUE
36,71,0,2,7,ITEMS
37,71,0,2,7,(BII)
38,71,0,2,7,LIST
39,71,0,2,7,-
40,71,0,2,7,Continued.
0,72,0,2,7,(2)
1,72,0,2,7,(3)
2,72,0,2,7,(4)
3,72,0,2,7,(5)
4,72,0,2,7,(6)
0,73,0,2,7,ITEM
1,73,0,2,7,NUMBER
0,74,0,2,7,NATIONAL
1,74,0,2,7,STOCK
2,74,0,2,7,NUMBER
3,74,0,2,7,(NSN)
4,74,0,2,7,AND
5,74,0,2,7,ILLUSTRATION
0,75,0,2,7,"DESCRIPTION,"
1,75,0,2,7,PART
2,75,0,2,7,NUMBER/(CAGEC)
0,76,0,2,7,USABLE
1,76,0,2,7,ON
2,76,0,2,7,CODE
3,76,0,2,7,U/I
0,77,0,2,7,QTY
1,77,0,2,7,RQR
0,78,0,2,7,5110-01–576–3400
1,78,0,2,7,"NIPPERS,"
2,78,0,2,7,END
3,78,0,2,7,CUTTING
4,78,0,2,7,350860
5,78,0,2,7,(1UVT5)
6,78,0,2,7,EA
7,78,0,2,7,1
8,78,0,2,7,4730-01–261–5065
9,78,0,2,7,"NOZZLE,"
10,78,0,2,7,GARDEN
11,78,0,2,7,HOSE
12,78,0,2,7,7239T11
13,78,0,2,7,(39428)
14,78,0,2,7,EA
15,78,0,2,7,1
16,78,0,2,7,4730-01–596–4760
17,78,0,2,7,"PLUG,"
18,78,0,2,7,PIPE
19,78,0,2,7,(Transom
20,78,0,2,7,Plug)
21,78,0,2,7,4452K124
22,78,0,2,7,(0KVE6)
23,78,0,2,7,EA
24,78,0,2,7,1
25,78,0,2,7,TM
26,78,0,2,7,5-1940-328-10
27,78,0,2,7,0062
28,78,0,2,7,0062-11
29,78,0,2,7,RIB
30,78,0,2,7,RIB
31,78,0,2,7,RIB
32,78,0,2,7,Table
33,78,0,2,7,2.
34,78,0,2,7,BASIC
35,78,0,2,7,ISSUE
36,78,0,2,7,ITEMS
37,78,0,2,7,(BII)
38,78,0,2,7,LIST
39,78,0,2,7,-
40,78,0,2,7,Continued.
0,79,0,2,7,(2)
1,79,0,2,7,(3)
2,79,0,2,7,(4)
3,79,0,2,7,(5)
4,79,0,2,7,(6)
0,80,0,2,7,ITEM
1,80,0,2,7,NUMBER
0,81,0,2,7,NATIONAL
1,81,0,2,7,STOCK
2,81,0,2,7,NUMBER
3,81,0,2,7,(NSN)
4,81,0,2,7,AND
5,81,0,2,7,ILLUSTRATION
0,82,0,2,7,"DESCRIPTION,"
1,82,0,2,7,PART
2,82,0,2,7,NUMBER/(CAGEC)
0,83,0,2,7,USABLE
1,83,0,2,7,ON
2,83,0,2,7,CODE
3,83,0,2,7,U/I
0,84,0,2,7,QTY
1,84,0,2,7,RQR
0,85,0,2,7,4320-01–678–5474
1,85,0,2,7,"PUMP,"
2,85,0,2,7,"INFLATING,"
3,85,0,2,7,MANUAL
4,85,0,2,7,(Collar
5,85,0,2,7,Pump)
6,85,0,2,7,WS8MKPUMP
7,85,0,2,7,(0ZFD4)
8,85,0,2,7,EA
9,85,0,2,7,1
10,85,0,2,7,4320-01–677–8594
11,85,0,2,7,"PUMP,"
12,85,0,2,7,"INFLATING,"
13,85,0,2,7,MANUAL
14,85,0,2,7,(Hub
15,85,0,2,7,Hand
16,85,0,2,7,Pump)
17,85,0,2,7,1005
18,85,0,2,7,(3FJT7)
19,85,0,2,7,EA
20,85,0,2,7,1
21,85,0,2,7,4320-01–678–0372
22,85,0,2,7,"PUMP,"
23,85,0,2,7,RECIPROCATING
24,85,0,2,7,(Bilge
25,85,0,2,7,Pump)
26,85,0,2,7,915F
27,85,0,2,7,(0PVF8)
28,85,0,2,7,EA
29,85,0,2,7,1
30,85,0,2,7,TM
31,85,0,2,7,5-1940-328-10
32,85,0,2,7,0062
33,85,0,2,7,0062-12
34,85,0,2,7,RIB
35,85,0,2,7,RIB
36,85,0,2,7,RIB
37,85,0,2,7,Table
38,85,0,2,7,2.
39,85,0,2,7,BASIC
40,85,0,2,7,ISSUE
41,85,0,2,7,ITEMS
42,85,0,2,7,(BII)
43,85,0,2,7,LIST
44,85,0,2,7,-
45,85,0,2,7,Continued.
0,86,0,2,7,(2)
1,86,0,2,7,(3)
2,86,0,2,7,(4)
3,86,0,2,7,(5)
4,86,0,2,7,(6)
0,87,0,2,7,ITEM
1,87,0,2,7,NUMBER
0,88,0,2,7,NATIONAL
1,88,0,2,7,STOCK
2,88,0,2,7,NUMBER
3,88,0,2,7,(NSN)
4,88,0,2,7,AND
5,88,0,2,7,ILLUSTRATION
0,89,0,2,7,"DESCRIPTION,"
1,89,0,2,7,PART
2,89,0,2,7,NUMBER/(CAGEC)
0,90,0,2,7,USABLE
1,90,0,2,7,ON
2,90,0,2,7,CODE
3,90,0,2,7,U/I
0,91,0,2,7,QTY
1,91,0,2,7,RQR
0,92,0,2,7,4220-01–613–2657
1,92,0,2,7,RING
2,92,0,2,7,"BUOY,"
3,92,0,2,7,LIFESAVING
4,92,0,2,7,G0–24
5,92,0,2,7,(7T351)
6,92,0,2,7,EA
7,92,0,2,7,1
8,92,0,2,7,2530-01–564–1677
9,92,0,2,7,"TIRE,"
10,92,0,2,7,"WHEEL,"
11,92,0,2,7,ASSEMBLY
12,92,0,2,7,TIAGT160245E-6GV
13,92,0,2,7,(0VSH3)
14,92,0,2,7,EA
15,92,0,2,7,1
16,92,0,2,7,5120-01–349–1442
17,92,0,2,7,"WRENCH,"
18,92,0,2,7,BOX
19,92,0,2,7,AND
20,92,0,2,7,OPEN
21,92,0,2,7,"END,"
22,92,0,2,7,COMBINATION
23,92,0,2,7,(Wrench
24,92,0,2,7,14mm)
25,92,0,2,7,OEXM14B
26,92,0,2,7,(55719)
27,92,0,2,7,EA
28,92,0,2,7,1
29,92,0,2,7,TM
30,92,0,2,7,5-1940-328-10
31,92,0,2,7,0062
32,92,0,2,7,0062-13
33,92,0,2,7,RIB
34,92,0,2,7,RIB
35,92,0,2,7,RIB
36,92,0,2,7,Table
37,92,0,2,7,2.
38,92,0,2,7,BASIC
39,92,0,2,7,ISSUE
40,92,0,2,7,ITEMS
41,92,0,2,7,(BII)
42,92,0,2,7,LIST
43,92,0,2,7,-
44,92,0,2,7,Continued.
0,93,0,2,7,(2)
1,93,0,2,7,(3)
2,93,0,2,7,(4)
3,93,0,2,7,(5)
4,93,0,2,7,(6)
0,94,0,2,7,ITEM
1,94,0,2,7,NUMBER
0,95,0,2,7,NATIONAL
1,95,0,2,7,STOCK
2,95,0,2,7,NUMBER
3,95,0,2,7,(NSN)
4,95,0,2,7,AND
5,95,0,2,7,ILLUSTRATION
0,96,0,2,7,"DESCRIPTION,"
1,96,0,2,7,PART
2,96,0,2,7,NUMBER/(CAGEC)
0,97,0,2,7,USABLE
1,97,0,2,7,ON
2,97,0,2,7,CODE
3,97,0,2,7,U/I
0,98,0,2,7,QTY
1,98,0,2,7,RQR
0,99,0,2,7,5120-01–678–2411
0,100,0,2,7,"WRENCH,"
1,100,0,2,7,SOCKET
2,100,0,2,7,(Lug
3,100,0,2,7,Wrench)
4,100,0,2,7,35633
5,100,0,2,7,(75204)
0,101,0,2,7,EA
1,101,0,2,7,1
0,102,0,2,7,END
1,102,0,2,7,OF
2,102,0,2,7,WORK
3,102,0,2,7,PACKAGE
0,103,0,2,7,0062-14
0,104,0,2,7,RIB
0,105,0,2,7,OPERATOR
0,0,0,3,7,INTRODUCTION
0,1,0,3,7,Scope
0,2,0,3,7,(2)
1,2,0,3,7,(3)
2,2,0,3,7,(4)
3,2,0,3,7,(5)
0,3,0,3,7,ITEM
1,3,0,3,7,NO.
2,3,0,3,7,LEVEL
0,4,0,3,7,NATIONAL
1,4,0,3,7,STOCK
2,4,0,3,7,NUMBER
3,4,0,3,7,(NSN)
0,5,0,3,7,ITEM
1,5,0,3,7,"NAME,"
2,5,0,3,7,"DESCRIPTION,"
3,5,0,3,7,PART
4,5,0,3,7,NUMBER/
5,5,0,3,7,(CAGEC)
6,5,0,3,7,U/I
0,6,0,3,7,C
1,6,0,3,7,6135
2,6,0,3,7,-00-835-7210
3,6,0,3,7,"BATTERY,NONRECHARGEABLE"
4,6,0,3,7,(D-Cell)
5,6,0,3,7,13A
6,6,0,3,7,(80204)
7,6,0,3,7,PG
0,7,0,3,7,C
1,7,0,3,7,9150-01-052-6762
2,7,0,3,7,BRAKE
3,7,0,3,7,"FLUID,AUTOMOTIVE"
4,7,0,3,7,(Dot-3)
5,7,0,3,7,FC9313
6,7,0,3,7,(63477)
7,7,0,3,7,QT
0,8,0,3,7,C
1,8,0,3,7,6515-01-535-6182
2,8,0,3,7,"GLOVE,PATIENT"
3,8,0,3,7,EXAMINING
4,8,0,3,7,PRO31762
5,8,0,3,7,(0PMN3)
6,8,0,3,7,PG
0,9,0,3,7,C
