span	size	face	marker	line	page
TM 5-1940-328-10	10.0	1	-1	2875	156
0016	10.0	1	-1	2875	156
0016-20	10.0	1	-1	2876	156
Reverse Direction Of Route - Continued	10.0	1	-1	2877	157
4.	10.0	0	2	2878	157
Tap “Reverse” and the arrows on the route will change direction and the route point numbers will reorder.	10.0	0	-1	2878	157
NOTE	12.0	1	-1	2879	157
Tapping “Start Nav” option will plot a direct course to point 1.	10.0	0	-1	2880	157
5.	10.0	0	2	2881	157
Tap “Start Here” to begin reversed route.	10.0	0	-1	2881	157
Deleting All Points And Routes	10.0	1	-1	2882	157
NOTE	12.0	1	-1	2883	157
Deleting all points and routes will delete all points and routes except for the points included	10.0	0	-1	2884	157
in the active route.	10.0	0	-1	2885	157
1.	10.0	0	2	2886	157
From the home screen, tap “Settings” (Figure 28, Item 1) on the “Functions” menu (Figure 28, Item 2).	10.0	0	-1	2886	157
<img0134>	-1.0	-1	-1	2887	157
Figure 28.	10.0	0	-1	2888	157
Functions Menu.	10.0	0	-1	2888	157
2.	10.0	0	2	2889	157
Tap “Points” on the “Settings” menu.	10.0	0	-1	2889	157
3.	10.0	0	2	2890	157
Scroll to the bottom of the menu and tap “Delete All Points and Routes”.	10.0	0	-1	2890	157
4.	10.0	0	2	2891	157
Tap “OK” on the confirmation window.	10.0	0	-1	2891	157
5.	10.0	0	2	2892	157
Tap the “X” icon at the top right hand corner of the screen to return to previous display.	10.0	0	-1	2892	157
END OF WORK PACKAGE	10.0	1	-1	2893	157
TM 5-1940-328-10	10.0	1	-1	2894	157
0016	10.0	1	-1	2894	157
0016-21/blank	10.0	1	-1	2895	157
OPERATOR INSTRUCTIONS	10.0	1	-1	2896	159
OPERATING UNDER USUAL CONDITIONS NAVIGATION RADAR OPERATION	10.0	1	-1	2897	159
INITIAL SETUP:	10.0	1	-1	2898	159
Personnel Required	10.0	1	-1	2899	159
Diver 12D	10.0	0	-1	2900	159
Equipment Condition	10.0	1	-1	2901	159
Multi-Function Display Powered ON (WP 0014)	10.0	0	-1	2902	159
Radome Mast Raised (WP 0005)	10.0	0	-1	2903	159
CAUTION	12.0	1	-1	2904	159
•	10.0	1	1	2905	159
Leaving communication, navigation, or lighting electronics in ON position while	10.0	0	-1	2905	159
engines are not running can cause depletion of house battery bank.	10.0	0	-1	2906	159
Failure to	10.0	0	-1	2906	159
comply may cause equipment not to operate.	10.0	0	-1	2907	159
•	10.0	1	1	2908	159
Water drops on the screen can cause mis-operation and slow touch response.	10.0	0	-1	2908	159
Ensure the screen is kept dry and free of debris.	10.0	0	-1	2909	159
•	10.0	1	1	2910	159
Multi-function display screen is made of glass.	10.0	0	-1	2910	159
Do NOT use sharp objects, a stylus	10.0	0	-1	2910	159
pen, or gloves to operate multi-function display.	10.0	0	-1	2911	159
•	10.0	1	1	2912	159
Failure to comply could result in damage to equipment.	10.0	0	-1	2912	159
TM 5-1940-328-10	10.0	1	-1	2913	159
0017	10.0	1	-1	2913	159
0017-1	10.0	1	-1	2914	159
The multi-function display is equipped with a radar function which detects the position and movement of objects.	10.0	0	-1	2915	160
Objects are shown on the display at their measured distances and bearings in intensities according to echo	10.0	0	-1	2916	160
strength.	10.0	0	-1	2917	160
The radar operates in the microwave part of the radio frequency range.	10.0	0	-1	2917	160
The radar display (Figure 1) is a	10.0	0	-1	2917	160
general representation of what is displayed during operation.	10.0	0	-1	2918	160
Graphics and functions of radar will vary depending	10.0	0	-1	2918	160
on mode of operation.	10.0	0	-1	2919	160
<img0135>	-1.0	-1	-1	2920	160
Figure 1.	10.0	0	-1	2921	160
Radar Display.	10.0	0	-1	2921	160
Table 1.	10.0	1	-1	2922	160
Radar Display.	10.0	1	-1	2922	160
Item	10.0	1	-1	2923	160
No.	10.0	1	-1	2924	160
Key Name	10.0	1	-1	2925	160
Function	10.0	1	-1	2925	160
1	10.0	0	2	2926	160
Home Icon:	10.0	1	-1	2926	160
Displays time/date, sensor icons and statuses, display icons, and functions.	10.0	0	-1	2926	160
2	10.0	0	2	2927	160
Undo Icon:	10.0	1	-1	2927	160
Reverses last change done.	10.0	0	-1	2927	160
3	10.0	0	2	2928	160
Guard Zone:	10.0	1	-1	2928	160
Notifies when radar targets are in the area indicated.	10.0	0	-1	2928	160
4	10.0	0	2	2929	160
North Mark:	10.0	1	-1	2929	160
Marks the position of north on the radar.	10.0	0	-1	2929	160
5	10.0	0	2	2930	160
Heading Line:	10.0	1	-1	2930	160
Indicates the boats heading in all orientation modes.	10.0	0	-1	2930	160
6	10.0	0	2	2931	160
Center Radar:	10.0	1	-1	2931	160
Return the display with boat oriented in the center of screen.	10.0	0	-1	2931	160
7	10.0	0	2	2932	160
Slide Bar:	10.0	1	-1	2932	160
Adjusts the display range.	10.0	0	-1	2932	160
Top of slider bar is zoomed in and bottom of slider	10.0	0	-1	2932	160
bar is zoomed out.	10.0	0	-1	2933	160
8	10.0	0	2	2934	160
TX/Standby Switch	10.0	1	-1	2934	160
Put radar in transmit or stand-by mode.	10.0	0	-1	2934	160
TM 5-1940-328-10	10.0	1	-1	2935	160
0017	10.0	1	-1	2935	160
0017-2	10.0	1	-1	2936	160
Table 1.	10.0	1	-1	2937	161
Radar Display - Continued.	10.0	1	-1	2937	161
9	10.0	0	2	2938	161
Orientation Mode	10.0	1	-1	2938	161
Switch:	10.0	1	-1	2939	161
Change the orientation of the plotter to show a “head-up” or “north-up”	10.0	0	-1	2940	161
orientation.	10.0	0	-1	2941	161
10	10.0	0	2	2942	161
Fixed Range Rings:	10.0	1	-1	2942	161
Solid circles surrounding the boats position that give a rough estimate of	10.0	0	-1	2942	161
range to a target.	10.0	0	-1	2943	161
1.	10.0	0	2	2944	161
If display is not on the “Home screen”, tap the “Home” icon (Figure 2, Item 1) at the top left corner of any	10.0	0	-1	2944	161
operation screen to display the home screen then select the desired display icon.	10.0	0	-1	2945	161
<img0136>	-1.0	-1	-1	2946	161
Figure 2.	10.0	0	-1	2947	161
Home Icon.	10.0	0	-1	2947	161
2.	10.0	0	2	2948	161
From the “Home screen”, tap the “Radar” display icon (Figure 3, Item 1).	10.0	0	-1	2948	161
<img0137>	-1.0	-1	-1	2949	161
Figure 3.	10.0	0	-1	2950	161
Radar Display Icon.	10.0	0	-1	2950	161
TM 5-1940-328-10	10.0	1	-1	2951	161
0017	10.0	1	-1	2951	161
0017-3	10.0	1	-1	2952	161
Radar Transmit/Standby Mode	10.0	1	-1	2953	162
NOTE	12.0	1	-1	2954	162
•	10.0	1	1	2955	162
A yellow highlighted TX icon means the radar is on and transmitting.	10.0	0	-1	2955	162
An un-	10.0	0	-1	2955	162
highlighted TX icon means the radar is in stand-by.	10.0	0	-1	2956	162
•	10.0	1	1	2957	162
If the radar is not required, switch the TX icon to stand-by mode to preserve the life	10.0	0	-1	2957	162
of the radar.	10.0	0	-1	2958	162
From the radar display, tap the “TX” icon (Figure 4) in the bottom right hand corner to turn the radar on or off.	10.0	0	-1	2959	162
<img0138>	-1.0	-1	-1	2960	162
Figure 4.	10.0	0	-1	2961	162
TX/STBY Switch.	10.0	0	-1	2961	162
Adjusting Display Range of Radar	10.0	1	-1	2962	162
The display range of the radar can be adjusted to change the size of the area that appears on the screen.	10.0	0	-1	2963	162
The	10.0	0	-1	2963	162
selected range appears in the box at the bottom right corner of the screen.	10.0	0	-1	2964	162
1.	10.0	0	2	2965	162
To zoom in and out on the radar display using fingers, use two fingers in a pinching manner (Figure 5).	10.0	0	-1	2965	162
<img0139>	-1.0	-1	-1	2966	162
Figure 5.	10.0	0	-1	2967	162
Zooming Gestures.	10.0	0	-1	2967	162
2.	10.0	0	2	2968	162
To zoom in and out on the radar display using the slider bar (Figure 6, Item 3) and a finger, drag the slider	10.0	0	-1	2968	162
(Figure 6, Item 2) up to zoom in or down to zoom out.	10.0	0	-1	2969	162
3.	10.0	0	2	2970	162
To zoom in and out on the radar display using the slider bar (Figure 6, Item 3) and the “+” or “-“ icons, tap	10.0	0	-1	2970	162
the “+” icon (Figure 6, Item 1) to zoom in or tap the “-” icon (Figure 6, Item 4) to zoom out.	10.0	0	-1	2971	162
TM 5-1940-328-10	10.0	1	-1	2972	162
0017	10.0	1	-1	2972	162
0017-4	10.0	1	-1	2973	162
Adjusting Display Range of Radar - Continued	10.0	1	-1	2974	163
<img0140>	-1.0	-1	-1	2975	163
Figure 6.	10.0	0	-1	2976	163
Zoom Slider.	10.0	0	-1	2976	163
Adjusting Orientation of Radar	10.0	1	-1	2977	163
The orientation of the radar can be adjusted to be shown in a “head-up” or “north-up” orientation while boat is	10.0	0	-1	2978	163
underway.	10.0	0	-1	2979	163
A “north-up” orientation displays the radar with north at the top of the screen.	10.0	0	-1	2979	163
A “head-up” orientation	10.0	0	-1	2979	163
displays the radar with the current compass heading at the top of the screen.	10.0	0	-1	2980	163
The selected orientation appears in	10.0	0	-1	2980	163
the box at the bottom right corner of the screen.	10.0	0	-1	2981	163
1.	10.0	0	2	2982	163
To change the orientation of the radar, tap the “orientation mode switch” (Figure 7) to open the orientation	10.0	0	-1	2982	163
mode menu (Figure 7).	10.0	0	-1	2983	163
2.	10.0	0	2	2984	163
Tap the desired orientation mode (Figure 7).	10.0	0	-1	2984	163
<img0141>	-1.0	-1	-1	2985	163
Figure 7.	10.0	0	-1	2986	163
Radar Orientation Settings.	10.0	0	-1	2986	163
TM 5-1940-328-10	10.0	1	-1	2987	163
0017	10.0	1	-1	2987	163
0017-5	10.0	1	-1	2988	163
Measuring Range And Bearing From Boat To Target Using Radar	10.0	1	-1	2989	164
1.	10.0	0	2	2990	164
From the radar display, tap the object desired to measure to.	10.0	0	-1	2990	164
2.	10.0	0	2	2991	164
The range and bearing are displayed (Figure 8) at the top of the “Pop-up” window.	10.0	0	-1	2991	164
<img0142>	-1.0	-1	-1	2992	164
Figure 8.	10.0	0	-1	2993	164
Range and Bearing Display.	10.0	0	-1	2993	164
END OF WORK PACKAGE	10.0	1	-1	2994	164
TM 5-1940-328-10	10.0	1	-1	2995	164
0017	10.0	1	-1	2995	164
0017-6	10.0	1	-1	2996	164
OPERATOR INSTRUCTIONS	10.0	1	-1	2997	165
OPERATING UNDER USUAL CONDITIONS NAVIGATION SONAR OPERATION	10.0	1	-1	2998	165
INITIAL SETUP:	10.0	1	-1	2999	165
Personnel Required	10.0	1	-1	3000	165
Diver 12D	10.0	0	-1	3001	165
Equipment Condition	10.0	1	-1	3002	165
Multi-Function Display Powered ON (WP 0014)	10.0	0	-1	3003	165
CAUTION	12.0	1	-1	3004	165
•	10.0	1	1	3005	165
Leaving communication, navigation, or lighting electronics in ON position while	10.0	0	-1	3005	165
engines are not running can cause depletion of house battery bank.	10.0	0	-1	3006	165
Failure to	10.0	0	-1	3006	165
comply may cause equipment not to operate.	10.0	0	-1	3007	165
•	10.0	1	1	3008	165
Water drops on the screen can cause mis-operation and slow touch response.	10.0	0	-1	3008	165
Ensure the screen is kept dry and free of debris.	10.0	0	-1	3009	165
•	10.0	1	1	3010	165
Multi-function display screen is made of glass.	10.0	0	-1	3010	165
Do NOT use sharp objects, a stylus	10.0	0	-1	3010	165
pen, or gloves to operate multi-function display.	10.0	0	-1	3011	165
•	10.0	1	1	3012	165
Failure to comply may result in damage to equipment.	10.0	0	-1	3012	165
TM 5-1940-328-10	10.0	1	-1	3013	165
0018	10.0	1	-1	3013	165
0018-1	10.0	1	-1	3014	165
The multi-function display is equipped with a sonar function which displays a picture of the echoes found by the	10.0	0	-1	3015	166
transducer and their distance to the boat (Figure 1). The pictures displayed contain a series of vertical lines.	10.0	0	-1	3016	166
Each	10.0	0	-1	3016	166
line is a picture of the objects under the boat.	10.0	0	-1	3017	166
The series of pictures are put side-by-side across the screen to	10.0	0	-1	3017	166
show the contours of the bottom and echoes from objects.	10.0	0	-1	3018	166
Echoes are scrolled across the screen from right to left	10.0	0	-1	3018	166
and are displayed in different colors or shades of gray according to the echo strength.	10.0	0	-1	3019	166
Depth to the bottom is	10.0	0	-1	3019	166
always shown.	10.0	0	-1	3020	166
The sonar operates in the microwave part of the radio frequency range.	10.0	0	-1	3020	166
The radar display (Figure	10.0	0	-1	3020	166
2)	10.0	0	2	3021	166
is a general representation of what is displayed during operation.	10.0	0	-1	3021	166
Graphics and functions of radar will vary	10.0	0	-1	3021	166
depending on mode of operation.	10.0	0	-1	3022	166
<img0143>	-1.0	-1	-1	3023	166
Figure 1.	10.0	0	-1	3024	166
Sonar Operation.	10.0	0	-1	3024	166
TM 5-1940-328-10	10.0	1	-1	3025	166
0018	10.0	1	-1	3025	166
0018-2	10.0	1	-1	3026	166
<img0144>	-1.0	-1	-1	3027	167
Figure 2.	10.0	0	-1	3028	167
Sonar Display.	10.0	0	-1	3028	167
Table 1.	10.0	1	-1	3029	167
Sonar Display.	10.0	1	-1	3029	167
Item	10.0	1	-1	3030	167
No.	10.0	1	-1	3031	167
Key Name	10.0	1	-1	3032	167
Function	10.0	1	-1	3032	167
1	10.0	0	2	3033	167
Temp Scale:	10.0	1	-1	3033	167
Displays a range of degrees to determine the sea surface temperature using	10.0	0	-1	3033	167
the Temp Graph.	10.0	0	-1	3034	167
2	10.0	0	2	3035	167
Temp Graph:	10.0	1	-1	3035	167
Is a line running from left to right on the screen displaying the sea surface	10.0	0	-1	3035	167
temperature.	10.0	0	-1	3036	167
3	10.0	0	2	3037	167
Depth Scale:	10.0	1	-1	3037	167
Displays a range of depth in feet to determine the depth to an object or the	10.0	0	-1	3037	167
sea bottom.	10.0	0	-1	3038	167
4	10.0	0	2	3039	167
Slide Bar:	10.0	1	-1	3039	167
Adjusts the display range.	10.0	0	-1	3039	167
Top of slider bar is zoomed in and bottom of slider	10.0	0	-1	3039	167
bar is zoomed out.	10.0	0	-1	3040	167
5	10.0	0	2	3041	167
Bottom Echo:	10.0	1	-1	3041	167
Normally shown in reddish-brown or red.	10.0	0	-1	3041	167
The colors and width change with	10.0	0	-1	3041	167
bottom material, depth, and sea condition.	10.0	0	-1	3042	167
TM 5-1940-328-10	10.0	1	-1	3043	167
0018	10.0	1	-1	3043	167
0018-3	10.0	1	-1	3044	167
1.	10.0	0	2	3045	168
If display is not on the “Home screen”, tap the “Home” icon (Figure 3, Item 1) at the top left corner of any	10.0	0	-1	3045	168
operation screen to display the home screen then select the desired display icon.	10.0	0	-1	3046	168
<img0145>	-1.0	-1	-1	3047	168
Figure 3.	10.0	0	-1	3048	168
Home Icon.	10.0	0	-1	3048	168
2.	10.0	0	2	3049	168
From the “Home screen”, tap the “Sonar” display icon (Figure 4, Item 1).	10.0	0	-1	3049	168
<img0146>	-1.0	-1	-1	3050	168
Figure 4.	10.0	0	-1	3051	168
Sonar Display Icon.	10.0	0	-1	3051	168
Sonar Transmit/Standby Mode	10.0	1	-1	3052	168
1.	10.0	0	2	3053	168
From the sonar display, tap the screen to open the “Pop-up” menu.	10.0	0	-1	3053	168
TM 5-1940-328-10	10.0	1	-1	3054	168
0018	10.0	1	-1	3054	168
0018-4	10.0	1	-1	3055	168
Sonar Transmit/Standby Mode - Continued	10.0	1	-1	3056	169
2.	10.0	0	2	3057	169
Scroll to the bottom of the menu to the “TX/STBY” (Figure 5, Item 1) option.	10.0	0	-1	3057	169
NOTE	12.0	1	-1	3058	169
Stand-by appears at the center of the screen when the sonar is in stand-by mode.	10.0	0	-1	3059	169
3.	10.0	0	2	3060	169
Tap the flipswitch to turn the sonar ON or OFF (Figure 5, Item 2).	10.0	0	-1	3060	169
<img0147>	-1.0	-1	-1	3061	169
Figure 5.	10.0	0	-1	3062	169
Transmit/Standby Mode.	10.0	0	-1	3062	169
Selecting A Frequency Using The “Pop-Up” Menu	10.0	1	-1	3063	169
1.	10.0	0	2	3064	169
From the sonar display, tap the screen to display the “Pop-up” menu.	10.0	0	-1	3064	169
TM 5-1940-328-10	10.0	1	-1	3065	169
0018	10.0	1	-1	3065	169
0018-5	10.0	1	-1	3066	169
Selecting A Frequency Using The “Pop-Up” Menu - Continued	10.0	1	-1	3067	170
2.	10.0	0	2	3068	170
Tap the “Frequency” option (Figure 6).	10.0	0	-1	3068	170
<img0148>	-1.0	-1	-1	3069	170
Figure 6.	10.0	0	-1	3070	170
Zooming Gestures.	10.0	0	-1	3070	170
3.	10.0	0	2	3071	170
Tap the desired High Frequency “HF” (Figure 7, Item 1) or Low Frequency “LF” (Figure 7, Item 2) frequency	10.0	0	-1	3071	170
flipswitch to turn them ON or OFF.	10.0	0	-1	3072	170
<img0149>	-1.0	-1	-1	3073	170
Figure 7.	10.0	0	-1	3074	170
Frequency Flipswitch.	10.0	0	-1	3074	170
4.	10.0	0	2	3075	170
Tap on the screen outside of the window to close.	10.0	0	-1	3075	170
TM 5-1940-328-10	10.0	1	-1	3076	170
0018	10.0	1	-1	3076	170
0018-6	10.0	1	-1	3077	170
Selecting A Frequency Using The “Depth Indication Box”	10.0	1	-1	3078	171
From the sonar display, tap the “Depth Indication Box” in the lower left corner of the screen to switch between	10.0	0	-1	3079	171
high frequency and low frequency (Figure 8).	10.0	0	-1	3080	171
<img0150>	-1.0	-1	-1	3081	171
Figure 8.	10.0	0	-1	3082	171
Depth Indication Box.	10.0	0	-1	3082	171
Single Frequency Display	10.0	1	-1	3083	171
Single frequency display shows either a high or low frequency on the screen depending on frequency selected.	10.0	0	-1	3084	171
A	10.0	0	-1	3084	171
low frequency gives a wide detection area and is used primarily for a general search and bottom condition	10.0	0	-1	3085	171
detection.	10.0	0	-1	3086	171
A high frequency gives better resolution and is used to better identify an object.	10.0	0	-1	3086	171
1.	10.0	0	2	3087	171
From the sonar display, tap the screen to open the “Pop-up” menu.	10.0	0	-1	3087	171
2.	10.0	0	2	3088	171
Tap the “Mode” option (Figure 9).	10.0	0	-1	3088	171
<img0151>	-1.0	-1	-1	3089	171
Figure 9.	10.0	0	-1	3090	171
Sonar Mode Option.	10.0	0	-1	3090	171
3.	10.0	0	2	3091	171
Tap the “Single Frequency” flipswitch to turn the single frequency display ON or OFF.	10.0	0	-1	3091	171
4.	10.0	0	2	3092	171
Tap on the screen outside of the window to close.	10.0	0	-1	3092	171
TM 5-1940-328-10	10.0	1	-1	3093	171
0018	10.0	1	-1	3093	171
0018-7	10.0	1	-1	3094	171
Dual Frequency Display	10.0	1	-1	3095	172
Dual frequency display (Figure 10) shows both low and high frequency pictures on the same screen, with the low	10.0	0	-1	3096	172
frequency on the left and high frequency on the right.	10.0	0	-1	3097	172
<img0152>	-1.0	-1	-1	3098	172
Figure 10.	10.0	0	-1	3099	172
Dual Frequency Display.	10.0	0	-1	3099	172
1.	10.0	0	2	3100	172
From the sonar display, tap the screen to open the “Pop-up” menu.	10.0	0	-1	3100	172
2.	10.0	0	2	3101	172
Tap the “Mode” option (Figure 11).	10.0	0	-1	3101	172
<img0153>	-1.0	-1	-1	3102	172
Figure 11.	10.0	0	-1	3103	172
Sonar Mode Option.	10.0	0	-1	3103	172
3.	10.0	0	2	3104	172
Tap the “Dual Freq.” flipswitch to turn the dual frequency display ON or OFF.	10.0	0	-1	3104	172
4.	10.0	0	2	3105	172
Tap on the screen outside of the window to close.	10.0	0	-1	3105	172
TM 5-1940-328-10	10.0	1	-1	3106	172
0018	10.0	1	-1	3106	172
0018-8	10.0	1	-1	3107	172
Bottom Zoom Display	10.0	1	-1	3108	173
When the bottom zoom function is selected, the bottom zoom display will display on the left side of the screen and	10.0	0	-1	3109	173
the single frequency display will display on the right side of the screen.	10.0	0	-1	3110	173
The bottom zoom display can assist in	10.0	0	-1	3110	173
determining the density of the sea bottom.	10.0	0	-1	3111	173
<img0154>	-1.0	-1	-1	3112	173
Figure 12.	10.0	0	-1	3113	173
Bottom Zoom Display.	10.0	0	-1	3113	173
Table 2.	10.0	1	-1	3114	173
Bottom Zoom Display.	10.0	1	-1	3114	173
Item No	10.0	1	-1	3115	173
Name	10.0	1	-1	3115	173
Function	10.0	1	-1	3115	173
