prefix	c0	content	size	face	marker	line	page	x0	y0	x1	y1	caption	mask	spacing	chunk	group	type	section	subsection	subsubsection	title	section_tag	image_url
	0012-1	0012-1	10.0	1	-1	2113	105	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	980	349	0	3	9	0		16	
	The loud speaker and siren is a three tone siren system featuring WAIL, YELP, and AIRHORN (A/H) functions.	The loud speaker and siren is a three tone siren system featuring WAIL, YELP, and AIRHORN (A/H) functions.	10.0	0	-1	2114	106	5.882352941176471	9.037657458372792	85.79873477711398	10.448247736150568	0	0	-86.3	981	349	0	3	9	0		16	
1.	Ensure microphone (Figure 1, Item 3) is connected to siren control panel (Figure 1, Item 1).	Ensure microphone (Figure 1, Item 3) is connected to siren control panel (Figure 1, Item 1).	10.0	0	2	2115	106	5.882352941176471	11.24725341796875	75.84448421702666	12.657843695746529	0	0	0.8	982	350	3	3	9	0		16	
2.			10.0	0	2	2116	106	5.882352941176471	13.45684937756471	7.2448238048678135	14.867439655342489	0	0	0.8	983	350	3	3	9	0		16	
	Select HI/LO volume button (Figure 1, Item 2) to adjust volume output.	Select HI/LO volume button (Figure 1, Item 2) to adjust volume output.	10.0	0	-1	2117	106	10.000000124663309	13.456841671105588	60.76768364002502	14.867431948883366	0	0	-1.4	983	350	3	3	9	0		16	
	NOTE	NOTE	12.0	1	-1	2118	106	44.33464100158292	16.268134839607008	49.78168462616166	17.960843172940343	0	0	1.4	983	350	3	3	9	0		16	
	Depressing of microphone button will override all other siren functions.	Depressing of microphone button will override all other siren functions. Release	10.0	0	-1	2119	106	14.118301790524153	18.633609347873264	71.42081665836908	20.044199625651043	0	0	0.7	983	350	3	3	9	0		16	
	microphone button and any siren function selected will continue.	microphone button and any siren function selected will continue.	10.0	0	-1	2120	106	14.118301790524153	20.08562954989347	60.436642715354374	21.496219827671244	0	0	0.0	983	350	3	3	9	0		16	
3.	Depress microphone button (Figure 1, Item 4) and speak into microphone.	Depress microphone button (Figure 1, Item 4) and speak into microphone.	10.0	0	2	2121	106	5.883007423550475	22.295225509489427	63.583693161509395	23.705815787267206	0	0	0.8	984	350	3	3	9	0		16	
	<img0069>	<img0069>	-1.0	-1	-1	2122	106	5.882352941176471	25.410353535353536	88.23529411764706	56.289141105883054	0	1	1.7	984	350	3	3	9	0		16	
	Figure 1.	Figure 1. Microphone and Control Panel.	10.0	0	-1	2123	106	31.302288778467116	58.11329080600932	62.81180786930658	59.523881083787096	1	0	1.8	984	350	3	3	9	0		16	data/dod/rib_TM/images/img0069.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0012	10.0	1	-1	2124	106	40.29215893714257	4.492202912918245	88.23324963937398	5.902793190696023	0	1	-55.0	984	350	3	3	9	0		16	
	0012-2	0012-2	10.0	1	-1	2125	106	44.51470468558517	93.94927361998896	49.603186713324654	95.35986389776673	0	1	88.0	984	350	3	3	9	0		16	
	NOTE	NOTE	12.0	1	-1	2126	107	44.334647178500305	8.881778909702494	49.781690803079044	10.574487243035827	0	0	-86.5	984	350	3	3	9	0		16	
	Depressing the override during the WAIL/YELP functions will change the pitch/tone of the	Depressing the override during the WAIL/YELP functions will change the pitch/tone of the	10.0	0	-1	2127	107	14.11667238482307	11.24725341796875	78.60057675589768	12.657843695746529	0	0	0.7	984	350	3	3	9	0		16	
	siren.	siren.	10.0	0	-1	2128	107	14.11667238482307	12.699273619988952	18.111495666104986	14.109863897766731	0	0	0.0	984	350	3	3	9	0		16	
4.	Select WAIL (Figure 2, Item 1), YELP (Figure 2, Item 3) or A/H (Figure 2, Item 2) button on siren control	Select WAIL (Figure 2, Item 1), YELP (Figure 2, Item 3) or A/H (Figure 2, Item 2) button on siren control	10.0	0	2	2129	107	5.881378017849391	14.908869579584913	84.73619567631741	16.31945985736269	0	0	0.8	985	350	3	3	9	0		16	
	panel (Figure 2, Item 4) to operate desired function.	panel (Figure 2, Item 4) to operate desired function.	10.0	0	-1	2130	107	9.999025824652778	16.360889781605113	47.237302686504286	17.771480059382892	0	0	0.0	985	350	1	3	9	0		16	
	<img0070>	<img0070>	-1.0	-1	-1	2131	107	5.881705882352941	19.476010101010104	88.23464705882354	55.83964646464647	0	1	1.7	986	351	0	3	9	0		16	
	Figure 2.	Figure 2. Control Panel Switches.	10.0	0	-1	2132	107	33.891509504729626	57.663796164772734	60.22293110128165	59.07438644255051	1	0	1.8	987	351	0	3	9	0		16	data/dod/rib_TM/images/img0070.jpg
	END OF WORK PACKAGE	END OF WORK PACKAGE	10.0	1	-1	2133	107	5.881705882352941	62.90369515467172	26.306530017329194	64.3142854324495	0	0	3.8	988	351	0	3	9	0		16	
	TM 5-1940-328-10	TM 5-1940-328-10 0012	10.0	1	-1	2134	107	40.291511878319035	4.492202912918245	88.23260258055045	5.902793190696023	0	1	-59.8	989	351	0	3	9	0		16	
	0012-3/blank	0012-3/blank	10.0	1	-1	2135	107	42.15294950756995	93.94927361998896	51.963647773692806	95.35986389776673	0	0	88.0	990	351	0	3	9	0		16	
	OPERATOR INSTRUCTIONS	OPERATOR INSTRUCTIONS	10.0	1	-1	2136	109	36.07451614040799	9.037657458372792	58.043457423789825	10.448247736150568	0	0	-86.3	991	352	1	3	9	0		16	
	OPERATING UNDER USUAL CONDITIONS VESSEL SYSTEM MONITOR	OPERATING UNDER USUAL CONDITIONS VESSEL SYSTEM MONITOR	10.0	1	-1	2137	109	19.5516411212597	10.489677660392994	74.56826223096661	11.90026793817077	0	0	0.0	991	352	1	3	10	0	OPERATING UNDER USUAL CONDITIONS VESSEL SYSTEM MONITOR	17	
	INITIAL SETUP:	INITIAL SETUP:	10.0	1	-1	2138	109	5.881705882352941	16.581849377564712	18.0467505297692	17.992439655342487	0	0	4.7	992	353	0	3	10	0		17	
	Personnel Required	Personnel Required	10.0	1	-1	2139	109	5.881705882352941	19.17023321594855	21.31771630540237	20.580823493726328	0	0	1.2	993	354	1	3	10	0		17	
	Diver 12D	Diver 12D	10.0	0	-1	2140	109	8.822882352941177	20.62225341796875	16.08622800899331	22.03284369574653	0	0	0.0	993	354	1	3	10	0		17	
	Equipment Condition	Equipment Condition	10.0	1	-1	2141	109	49.11700099730647	19.17023321594855	65.6379611880234	20.580823493726328	0	0	-2.9	994	354	1	3	10	0		17	
	House battery switch, breakers, control switches	House battery switch, breakers, control switches	10.0	0	-1	2142	109	52.05817746789471	20.62225341796875	87.01895041232639	22.03284369574653	0	0	0.0	994	354	1	3	10	0		17	
	powered ON (WP 0005)	powered ON (WP 0005)	10.0	0	-1	2143	109	52.05817746789471	22.074273619988954	69.49446055453431	23.484863897766733	0	0	0.0	994	354	1	3	10	0		17	
	NOTE	NOTE	12.0	1	-1	2144	109	44.334647178500305	28.010566788490376	49.781690803079044	29.703275121823708	0	0	4.5	995	355	0	3	10	0		17	
	The Vessel System Monitor (VSM) is equipped with a backlight that turns on after a button	The Vessel System Monitor (VSM) is equipped with a backlight that turns on after a button	10.0	0	-1	2145	109	14.11667238482307	30.376041296756632	79.23291892616422	31.786631574534407	0	0	0.7	996	356	1	3	10	0		17	
	is pressed.	is pressed.	10.0	0	-1	2146	109	14.11667238482307	31.828061498776833	22.01672342696844	33.23865177655461	0	0	0.0	996	356	1	3	10	0		17	
	The VSM (Figure 1) displays voltage status levels for house, port engine, and starboard engine batteries.	The VSM (Figure 1) displays voltage status levels for house, port engine, and starboard engine batteries. When	10.0	0	-1	2147	109	5.881378017849391	34.03765745837279	86.34729442082823	35.44824773615057	0	0	0.8	997	356	1	3	10	0		17	
	powered on the VSM will display the “System Summary”. This display shows all three battery charge levels and	powered on the VSM will display the “System Summary”. This display shows all three battery charge levels and	10.0	0	-1	2148	109	5.881378017849391	35.48967766039299	86.15611076963339	36.90026793817077	0	0	0.0	997	356	1	3	10	0		17	
	can be used to monitor battery voltage levels.	can be used to monitor battery voltage levels.	10.0	0	-1	2149	109	5.881378017849391	36.9416978624132	38.75854710956648	38.35228814019097	0	0	0.0	997	356	1	3	10	0		17	
	The VSM can monitor other systems such as fuel and oil levels, however, these capabilities are NOT available	The VSM can monitor other systems such as fuel and oil levels, however, these capabilities are NOT available	10.0	0	-1	2150	109	5.881378017849391	39.15129382200916	85.52375862630208	40.56188409978694	0	0	0.8	998	356	1	3	10	0		17	
	and the VSM should NOT be used to monitor any system other than house, port engine, and starboard engine	and the VSM should NOT be used to monitor any system other than house, port engine, and starboard engine	10.0	0	-1	2151	109	5.881378017849391	40.60331402402936	85.35381760301777	42.01390430180714	0	0	0.0	998	356	1	3	10	0		17	
	battery levels.	battery levels.	10.0	0	-1	2152	109	5.881378017849391	42.05533422604956	15.96116827033548	43.46592450382734	0	0	0.0	998	356	1	3	10	0		17	
	<img0071>	<img0071>	-1.0	-1	-1	2153	109	5.881705882352941	45.17045454545455	88.23464705882354	64.98863913796166	0	1	1.7	999	357	0	3	10	0		17	
	Figure 1.	Figure 1. Vessel Systems Monitor.	10.0	0	-1	2154	109	33.57451564175474	66.81278883808791	60.53991997772416	68.2233791158657	1	0	1.8	1000	357	0	3	10	0		17	data/dod/rib_TM/images/img0071.jpg
	END OF WORK PACKAGE	END OF WORK PACKAGE	10.0	1	-1	2155	109	5.881705882352941	72.0526878279869	26.306530017329194	73.46327810576469	0	0	3.8	1001	357	0	3	10	0		17	
	TM 5-1940-328-10	TM 5-1940-328-10 0013	10.0	1	-1	2156	109	40.291511878319035	4.492210619377368	88.23260258055045	5.902800897155146	0	1	-69.0	1002	357	0	3	10	0		17	
	0013-1/blank	0013-1/blank	10.0	1	-1	2157	109	42.15294950756995	93.94927361998896	51.963647773692806	95.35986389776673	0	0	88.0	1003	357	0	3	10	0		17	
	OPERATOR INSTRUCTIONS	OPERATOR INSTRUCTIONS	10.0	1	-1	2158	111	36.07451614040799	9.037657458372792	58.043457423789825	10.448247736150568	0	0	-86.3	1004	358	1	3	10	0		17	
	OPERATING UNDER USUAL CONDITIONS MULTI-FUNCTION DISPLAY OVERVIEW	OPERATING UNDER USUAL CONDITIONS MULTI-FUNCTION DISPLAY OVERVIEW	10.0	1	-1	2159	111	15.059810158324398	10.489677660392994	79.05955714167177	11.90026793817077	0	0	0.0	1004	358	1	3	11	0	OPERATING UNDER USUAL CONDITIONS MULTI-FUNCTION DISPLAY OVERVIEW	18	
	INITIAL SETUP:	INITIAL SETUP:	10.0	1	-1	2160	111	5.881705882352941	16.581849377564712	18.0467505297692	17.992439655342487	0	0	4.7	1005	359	0	3	11	0		18	
	Personnel Required	Personnel Required	10.0	1	-1	2161	111	5.881705882352941	19.17023321594855	21.31771630540237	20.580823493726328	0	0	1.2	1006	360	1	3	11	0		18	
	Diver 12D	Diver 12D	10.0	0	-1	2162	111	8.822882352941177	20.62225341796875	16.08622800899331	22.03284369574653	0	0	0.0	1006	360	1	3	11	0		18	
	References	References	10.0	1	-1	2163	111	5.881705882352941	24.347000892716228	14.690776843501071	25.757591170494003	0	0	2.3	1007	360	1	3	11	0		18	
	WP 0015	WP 0015	10.0	0	-1	2164	111	8.822882352941177	25.79902109473643	15.543718219432956	27.209611372514207	0	0	0.0	1007	360	1	3	11	0		18	
	WP 0017	WP 0017	10.0	0	-1	2165	111	8.822882352941177	27.25104129675663	15.543718219432956	28.661631574534407	0	0	0.0	1007	360	1	3	11	0		18	
	WP 0018	WP 0018	10.0	0	-1	2166	111	8.822882352941177	28.703061498776833	15.543718219432956	30.11365177655461	0	0	0.0	1007	360	1	3	11	0		18	
	WP 0037	WP 0037	10.0	0	-1	2167	111	8.822882352941177	30.155081700797034	15.543718219432956	31.565671978574812	0	0	0.0	1007	360	1	3	11	0		18	
	Equipment Condition	Equipment Condition	10.0	1	-1	2168	111	49.11700099730647	19.17023321594855	65.6379611880234	20.580823493726328	0	0	-12.4	1008	360	1	3	11	0		18	
	House battery, control switches, and breakers	House battery, control switches, and breakers	10.0	0	-1	2169	111	52.05817746789471	20.62225341796875	85.20523888442096	22.03284369574653	0	0	0.0	1008	360	1	3	11	0		18	
	powered ON (WP 0005)	powered ON (WP 0005)	10.0	0	-1	2170	111	52.05817746789471	22.074273619988954	69.49446055453431	23.484863897766733	0	0	0.0	1008	360	1	3	11	0		18	
	MULTI-FUNCTION DISPLAY OVERVIEW	MULTI-FUNCTION DISPLAY OVERVIEW	10.0	1	-1	2171	111	5.881705882352941	36.247257271198315	36.65596576127196	37.65784754897609	0	0	12.8	1009	361	0	3	11	0		18	
	CAUTION	CAUTION	12.0	1	-1	2172	111	42.59151004327512	39.05855043969974	51.523212301815256	40.751258773033065	0	0	1.4	1010	361	0	3	11	0		18	
•	Leaving communication, navigation, or lighting electronics in ON position while	Leaving communication, navigation, or lighting electronics in ON position while	10.0	1	1	2173	111	15.30229525457644	42.18160070554175	76.66690920521854	43.592190983319526	0	0	1.4	1011	362	2	3	11	0		18	
	engines are not running can cause depletion of house battery bank.	engines are not running can cause depletion of house battery bank. Failure to	10.0	0	-1	2174	111	20.000007672877096	43.63362090756195	76.041084432764	45.04421118533973	0	0	0.0	1011	362	2	3	11	0		18	
	comply may cause equipment not to operate.	comply may cause equipment not to operate.	10.0	0	-1	2175	111	20.000007672877096	45.085641109582156	52.60429750689338	46.49623138735993	0	0	0.0	1011	362	2	3	11	0		18	
•	Water drops on the screen can cause mis-operation and slow touch response.	Water drops on the screen can cause mis-operation and slow touch response.	10.0	1	1	2176	111	15.30229525457644	47.168974442915484	76.48827166947508	48.57956472069326	0	0	0.7	1012	362	2	3	11	0		18	
	Ensure the screen is kept dry and free of debris.	Ensure the screen is kept dry and free of debris.	10.0	0	-1	2177	111	20.000007672877096	48.620994644935685	54.78403048406862	50.03158492271346	0	0	0.0	1012	362	2	3	11	0		18	
•	Multi-function display screen is made of glass.	Multi-function display screen is made of glass. Do NOT use sharp objects, a stylus	10.0	1	1	2178	111	15.30229525457644	50.70432797826902	79.48038058172489	52.1149182560468	0	0	0.7	1013	362	2	3	11	0		18	
	pen, or gloves to operate multi-function display.	pen, or gloves to operate multi-function display.	10.0	0	-1	2179	111	20.000007672877096	52.15634818028922	54.23828443499796	53.566938458067	0	0	0.0	1013	362	2	3	11	0		18	
•	Failure to comply may result in damage to equipment.	Failure to comply may result in damage to equipment.	10.0	1	1	2180	111	15.30229525457644	54.23968151362256	58.867362221711595	55.650271791400336	0	0	0.7	1014	362	2	3	11	0		18	
	TM 5-1940-328-10	TM 5-1940-328-10 0014	10.0	1	-1	2181	111	40.29052953144148	4.492202912918245	88.23326080282374	5.902793190696023	0	1	-51.2	1014	362	2	3	11	0		18	
	0014-1	0014-1	10.0	1	-1	2182	111	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	1014	362	2	3	11	0		18	
	MULTI-FUNCTION DISPLAY OVERVIEW - Continued	MULTI-FUNCTION DISPLAY OVERVIEW - Continued	10.0	1	-1	2183	112	5.882352941176471	9.037657458372792	46.18601082197202	10.448247736150568	0	0	-86.3	1014	362	2	3	11	0		18	
	Powering on Multi-Funtional Display	Powering on Multi-Funtional Display	10.0	1	-1	2184	112	5.882352941176471	12.004829175544508	34.11789688409544	13.415419453322286	0	0	1.6	1014	362	2	3	11	0		18	
	NOTE	NOTE	12.0	1	-1	2185	112	44.335294237323836	14.81612234404593	49.782337861902576	16.50883067737926	0	0	1.4	1014	362	2	3	11	0		18	
•	The color of the power button changes according to its state.	The color of the power button changes according to its state. A green power button	10.0	1	1	2186	112	15.301959966522416	17.939172609887944	79.85447403652216	19.349762887665722	0	0	1.4	1015	362	2	3	11	0		18	
	means the display is powered.	means the display is powered. An orange power button means the display is not	10.0	0	-1	2187	112	19.99967238482307	19.391192811908144	77.85232145022722	20.801783089685923	0	0	0.0	1015	362	2	3	11	0		18	
	powered but power is flowing to the display.	powered but power is flowing to the display.	10.0	0	-1	2188	112	19.99967238482307	20.84321301392835	51.60396800321691	22.253803291706124	0	0	0.0	1015	362	2	3	11	0		18	
•	When multi-function display powers on two beeps will sound and the startup	When multi-function display powers on two beeps will sound and the startup	10.0	1	1	2189	112	15.301959966522416	22.92654634726168	74.85284742966196	24.33713662503946	0	0	0.7	1016	362	2	3	11	0		18	
	screen will appear.	screen will appear. After startup is completed a “navigation warning” screen will	10.0	0	-1	2190	112	19.99967238482307	24.37856654928188	77.20907373366013	25.78915682705966	0	0	0.0	1016	362	1	3	11	0		18	
	appear.	appear.	10.0	0	-1	2191	112	19.99967238482307	25.830586751302086	25.540245903862846	27.241177029079864	0	0	0.0	1016	362	1	3	11	0		18	
	The multi-function display is equipped with a touch screen with multi-touch capacity.	The multi-function display is equipped with a touch screen with multi-touch capacity. It is a networked navigation	10.0	0	-1	2192	112	5.882025076672922	28.040182710898044	86.70741062538296	29.450772988675823	0	0	0.8	1017	362	1	3	11	0		18	
	system with functions such as radar, plotter, and sonar.	system with functions such as radar, plotter, and sonar. It has the ability to store 30,000 points and 200 routes.	10.0	0	-1	2193	112	5.882025076672922	29.49220291291825	85.62518350439134	30.902793190696023	0	0	0.0	1017	362	1	3	11	0		18	
1.	Remove screen cover and press multi-function display power icon (Figure 1, Item 1).	Remove screen cover and press multi-function display power icon (Figure 1, Item 1).	10.0	0	2	2194	112	5.882025076672922	32.45937463008996	71.02714987362133	33.86996490786774	0	0	1.6	1018	363	3	3	11	0		18	
	<img0072>	<img0072>	-1.0	-1	-1	2195	112	5.882352941176471	35.574494949494955	88.23529411764706	52.75631528912169	0	1	1.7	1018	363	3	3	11	0		18	
	Figure 1.	Figure 1. Display Power Button.	10.0	0	-1	2196	112	34.52777737885519	54.58046113601839	59.587959838069345	55.99105141379617	1	0	1.8	1018	363	3	3	11	0		18	data/dod/rib_TM/images/img0072.jpg
	NOTE	NOTE	12.0	1	-1	2197	112	44.335294237323836	58.90690581967132	49.782337861902576	60.59961415300466	0	0	2.9	1018	363	3	3	11	0		18	
	After selecting “OK” on the navigation warning window the multi-function display will open	After selecting “OK” on the navigation warning window the multi-function display will open	10.0	0	-1	2198	112	14.117319443646599	61.27238032793758	78.5946715111826	62.68297060571536	0	0	0.7	1018	363	3	3	11	0		18	
