PageID,TextDisplayValue,UnitID,UnitName,Path,UnitPath
60273,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71608,Tank Installation,/-1(*)/02(*)/04(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Tank Installation | Tank Installation
60273,Top View,71608,Tank Installation,/-1(*)/02(*)/04(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Tank Installation | Tank Installation
60274,Power Unit Installation,71610,Power Unit Installation,/-1(*)/02(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Installation
60274,HIGH MOBILITY DECONTAMINATION SYSTEM,71610,Power Unit Installation,/-1(*)/02(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Installation
60274,"Typically, the Power Unit is bolted to a skid platform which is tied down to the truck's D-Rings using cargo straps. The straps lie on the top surface of the platform and run under the Power Unit itself. Blocks should be inserted between the sides of the platform and the walls of the truck to prevent the platform from shifting.  If the skid platform is not being used, the Power Unit has four (4) D-Rings (2 on each side) that are to be used as alternate tie downs. Similarly, the Power Unit can be strapped directly to the truck?s tie down D-Rings if the skid platform is not present.",71610,Power Unit Installation,/-1(*)/02(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Installation
60274,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71610,Power Unit Installation,/-1(*)/02(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Installation
60274,Top View,71610,Power Unit Installation,/-1(*)/02(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Installation
60275,Power Unit Hose Connection Color Code,71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60275,HIGH MOBILITY DECONTAMINATION SYSTEM,71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60275,The following table outlines the proper hose connections for the Power Unit: Click the image icon in each row to see an associated picture.,71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60275,LocationFront of Power Unit Front of Power Unit  Front of Power Unit Rear of Power Unit Rear of Power Unit Rear of Power Unit Rear of Power Unit Rear of Power Unit Rear of Power Unit,71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60275,FunctionDischarge #1 & #2 Discharge #3 & #4 (shorter hoses for in the truck bed) Draft Input Agitator Front Spray Bar Rear Spray Bar Monitor Draft Output (Hopper/Blender) Fluid Input (Suction),71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60275,Associated Hose ColorRED RED  BLUE RED RED RED RED RED BLUE,71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60275,"Associated Hose Material50' X 1.5? Booster #1 and #2 12' X 1.5? Booster #3 and #4  20' X 1.5? Blue PVC or 60' X 1.5"" Blue PVC 6' X 1? Booster 25' X 1? Booster 2 each 15' X 1? Booster 17' X 1.5? Booster 35' X 1.5? Booster 40"" 1.5? Blue PVC or 25' 1.5? Blue PVC",71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60275,Click Image,71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60275,Label ColorRED RED  BLUE YELLOW GREEN ORANGE PURPLE WHITE BLACK,71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60275,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71611,Power Unit Hose Connection Color Code,/-1(*)/02(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Power Unit Installation | Power Unit Hose Connection Color Code
60276,Installation of Spray Bars,71613,Installation of Spray Bars,/-1(*)/02(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars
60276,HIGH MOBILITY DECONTAMINATION SYSTEM,71613,Installation of Spray Bars,/-1(*)/02(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars
60276,"The 8' long Spray Bars are designed to be universally fit-enabled by an adjustable slide bracket mechanism. This allows for up to 2? of lateral adjustability during installation. This mechanism also allows for interchangeability between the Front Spray Bar (FSB) mounts on the M1083 variants. The spray bars are held in place with the clevis pins on the shackle mounts. The spray bars themselves are designed with four (4) ?"", 80-degree fan spray tips. Each tip produces ~60 psi of pressure. The FSB also has attachable ?wings? or outriggers to extend the spraying pattern wider (up to 32' wide) using a total of 8 fan spray tips/nozzles. The Rear Spray Bar (RSB) is also a universal fit. It can be mounted on the rear of the M1083 FMTV style trucks and the M1095 series trailers.  WARNING! NEVER stand on the spray bars. Doing so may cause injury and/or system damage.",71613,Installation of Spray Bars,/-1(*)/02(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars
60276,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71613,Installation of Spray Bars,/-1(*)/02(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars
60277,Installation of Spray Bars (continued),71614,Installation of Spray Bars (continued),/-1(*)/02(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars (continued)
60277,HIGH MOBILITY DECONTAMINATION SYSTEM,71614,Installation of Spray Bars (continued),/-1(*)/02(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars (continued)
60277,"There are 2 different universal spray bar mounts. The one pictured with the SHORT extension will ALWAYS be mounted on the FRONT of the truck ONLY. The second, pictured below the first, with the LONG extension will be mounted on the REAR of either the truck or trailer.  The slide is designed to keep the spray bar from rolling down and must be butted against the trailer by the locked down slide to keep it from doing so. The slide will be retracted and tightened down for placement on the rear of the truck. The slide will be extended and locked down for placement on the trailer. Ensure the slide bolt is tight. Check periodically and re-tighten if rolling starts to occur. Non-armored vehicles may require the installer to disassemble and invert the truck side of the adjustable slide bracket. The Front Spray Bar (FSB) is equipped with two capped ends that enable the attachment of extensions, sometimes called ?outriggers? or ?wings?, to provide a significantly wider spray pattern. The wings are marked with red markings and an ""R"" on the right side, and green markings and an ""L"" on the left side.  The orientation of the nozzles on the wings are important for correct function of the spray bars; the slots should be in line with the long axis of the bars. Attach the wings using the Instalock camlock fittings and ensure there is a rubber gasket in each of them for correct sealing and seating. Each wing will swivel rearward if it strikes a fixed item while the vehicle is moving. The gasket may need to be replaced often due to wear on the part.",71614,Installation of Spray Bars (continued),/-1(*)/02(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars (continued)
60277,Front Spray Bar,71614,Installation of Spray Bars (continued),/-1(*)/02(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars (continued)
60277,Rear Spray Bar,71614,Installation of Spray Bars (continued),/-1(*)/02(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars (continued)
60277,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71614,Installation of Spray Bars (continued),/-1(*)/02(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Installation of Spray Bars (continued)
60126,Procedure,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,Attaching the Spray Bars,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,HIGH MOBILITY DECONTAMINATION SYSTEM,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,Introduction,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,The Spray Bars,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,The Spray Bar Mounts,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,The Front Spray Bar Wings,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,The Front Spray Bar Hose,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,The Rear Spray Bar Hoses,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,Inspect the Spray Bars,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,Inspect the Brackets and Mounting Pins,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,Remove the Pins from the Mounting Brackets,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,Remove Towing Clevises from the Truck?s Bumperettes,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
60126,Lift and Guide the Spray Bar onto the Bumperettes,71409,Attaching the Spray Bars,/-1(*)/02(*)/06(*)/02(*),High Mobility Decontamination System (HMDS) | System Setup and PMCS | Installation of Spray Bars | Attaching the Spray Bars
