word,line,page,elo,tlo,type,content
1,0,8,11,1,Page,MOBILITY
2,0,8,11,1,Page,DECONTAMINATION
3,0,8,11,1,Page,SYSTEM
0,1,8,11,1,Page,Rear
1,1,8,11,1,Page,Spray
2,1,8,11,1,Page,Bar
3,1,8,11,1,Page,Hoses
4,1,8,11,1,Page,(Orange
5,1,8,11,1,Page,Bands)
0,2,8,11,1,Page,The
1,2,8,11,1,Page,two
2,2,8,11,1,Page,(2)
3,2,8,11,1,Page,Rear
4,2,8,11,1,Page,Spray
5,2,8,11,1,Page,Bar
6,2,8,11,1,Page,hoses
7,2,8,11,1,Page,are
8,2,8,11,1,Page,used
9,2,8,11,1,Page,to
10,2,8,11,1,Page,connect
11,2,8,11,1,Page,the
12,2,8,11,1,Page,Rear
13,2,8,11,1,Page,Spray
14,2,8,11,1,Page,Bar
15,2,8,11,1,Page,port
16,2,8,11,1,Page,on
17,2,8,11,1,Page,the
18,2,8,11,1,Page,Power
19,2,8,11,1,Page,Unit
20,2,8,11,1,Page,to
21,2,8,11,1,Page,the
22,2,8,11,1,Page,Rear
23,2,8,11,1,Page,Spray
24,2,8,11,1,Page,Bar.
25,2,8,11,1,Page,They
26,2,8,11,1,Page,are
27,2,8,11,1,Page,15'
28,2,8,11,1,Page,"long,"
29,2,8,11,1,Page,have
30,2,8,11,1,Page,a
31,2,8,11,1,Page,"1"""
32,2,8,11,1,Page,"diameter,"
33,2,8,11,1,Page,are
34,2,8,11,1,Page,made
35,2,8,11,1,Page,of
36,2,8,11,1,Page,the
37,2,8,11,1,Page,Red
38,2,8,11,1,Page,Booster
39,2,8,11,1,Page,Hose
40,2,8,11,1,Page,"material,"
41,2,8,11,1,Page,and
42,2,8,11,1,Page,are
43,2,8,11,1,Page,marked
44,2,8,11,1,Page,with
45,2,8,11,1,Page,an
46,2,8,11,1,Page,Orange
47,2,8,11,1,Page,Band.
48,2,8,11,1,Page,"Typically,"
49,2,8,11,1,Page,one
50,2,8,11,1,Page,of
51,2,8,11,1,Page,these
52,2,8,11,1,Page,hoses
53,2,8,11,1,Page,is
54,2,8,11,1,Page,routed
55,2,8,11,1,Page,over
56,2,8,11,1,Page,the
57,2,8,11,1,Page,tailgate
58,2,8,11,1,Page,of
59,2,8,11,1,Page,the
60,2,8,11,1,Page,truck
61,2,8,11,1,Page,and
62,2,8,11,1,Page,can
63,2,8,11,1,Page,be
64,2,8,11,1,Page,held
65,2,8,11,1,Page,in
66,2,8,11,1,Page,place
67,2,8,11,1,Page,with
68,2,8,11,1,Page,magnets
69,2,8,11,1,Page,that
70,2,8,11,1,Page,are
71,2,8,11,1,Page,stored
72,2,8,11,1,Page,in
73,2,8,11,1,Page,the
74,2,8,11,1,Page,Accessory
75,2,8,11,1,Page,Box
76,2,8,11,1,Page,of
77,2,8,11,1,Page,the
78,2,8,11,1,Page,De-Icer
79,2,8,11,1,Page,Kit.
80,2,8,11,1,Page,In
81,2,8,11,1,Page,order
82,2,8,11,1,Page,to
83,2,8,11,1,Page,reach
84,2,8,11,1,Page,the
85,2,8,11,1,Page,rear
86,2,8,11,1,Page,of
87,2,8,11,1,Page,the
88,2,8,11,1,Page,"trailer,"
89,2,8,11,1,Page,both
90,2,8,11,1,Page,Orange
91,2,8,11,1,Page,Banded
92,2,8,11,1,Page,hoses
93,2,8,11,1,Page,can
94,2,8,11,1,Page,be
95,2,8,11,1,Page,connected
96,2,8,11,1,Page,with
97,2,8,11,1,Page,the
98,2,8,11,1,Page,"1"""
99,2,8,11,1,Page,male-male
100,2,8,11,1,Page,adapter.
101,2,8,11,1,Page,This
102,2,8,11,1,Page,hose
103,2,8,11,1,Page,can
104,2,8,11,1,Page,also
105,2,8,11,1,Page,be
106,2,8,11,1,Page,attached
107,2,8,11,1,Page,to
108,2,8,11,1,Page,the
109,2,8,11,1,Page,Agitator
110,2,8,11,1,Page,on
111,2,8,11,1,Page,the
112,2,8,11,1,Page,trailer
113,2,8,11,1,Page,tank.
114,2,8,11,1,Page,The
115,2,8,11,1,Page,Instalock
116,2,8,11,1,Page,connectors
117,2,8,11,1,Page,on
118,2,8,11,1,Page,these
119,2,8,11,1,Page,hoses
120,2,8,11,1,Page,require
121,2,8,11,1,Page,two
122,2,8,11,1,Page,hands
123,2,8,11,1,Page,to
124,2,8,11,1,Page,attach
125,2,8,11,1,Page,and
126,2,8,11,1,Page,detach.
0,3,8,11,1,Page,DISTRIBUTION
1,3,8,11,1,Page,STATEMENT
2,3,8,11,1,Page,F:
3,3,8,11,1,Page,Further
4,3,8,11,1,Page,dissemination
5,3,8,11,1,Page,only
6,3,8,11,1,Page,as
7,3,8,11,1,Page,directed
8,3,8,11,1,Page,by
9,3,8,11,1,Page,Joint
10,3,8,11,1,Page,Project
11,3,8,11,1,Page,Manager
12,3,8,11,1,Page,for
13,3,8,11,1,Page,"Chemical,"
14,3,8,11,1,Page,"Biological,"
15,3,8,11,1,Page,"Radiological,"
16,3,8,11,1,Page,and
17,3,8,11,1,Page,Nuclear
18,3,8,11,1,Page,Protection
19,3,8,11,1,Page,(23
20,3,8,11,1,Page,February
21,3,8,11,1,Page,2021)
22,3,8,11,1,Page,or
23,3,8,11,1,Page,higher
24,3,8,11,1,Page,DoD
25,3,8,11,1,Page,authority.
0,0,9,11,1,Page,Suction
1,0,9,11,1,Page,Main
2,0,9,11,1,Page,Tank
3,0,9,11,1,Page,(Black
4,0,9,11,1,Page,Band)
5,0,9,11,1,Page,and
6,0,9,11,1,Page,Suction
7,0,9,11,1,Page,Trailer
8,0,9,11,1,Page,Tank
9,0,9,11,1,Page,(Double
10,0,9,11,1,Page,Black
11,0,9,11,1,Page,Band)
0,1,9,11,1,Page,HIGH
1,1,9,11,1,Page,MOBILITY
2,1,9,11,1,Page,DECONTAMINATION
3,1,9,11,1,Page,SYSTEM
0,2,9,11,1,Page,The
1,2,9,11,1,Page,Suction
2,2,9,11,1,Page,Main
3,2,9,11,1,Page,(SM)
4,2,9,11,1,Page,hose
5,2,9,11,1,Page,is
6,2,9,11,1,Page,used
7,2,9,11,1,Page,to
8,2,9,11,1,Page,connect
9,2,9,11,1,Page,the
10,2,9,11,1,Page,main
11,2,9,11,1,Page,tank
12,2,9,11,1,Page,to
13,2,9,11,1,Page,the
14,2,9,11,1,Page,Tank
15,2,9,11,1,Page,Selector
16,2,9,11,1,Page,Valve.
17,2,9,11,1,Page,It
18,2,9,11,1,Page,is
19,2,9,11,1,Page,"40"""
20,2,9,11,1,Page,"long,"
21,2,9,11,1,Page,has
22,2,9,11,1,Page,a
23,2,9,11,1,Page,"1.5"""
24,2,9,11,1,Page,"diameter,"
25,2,9,11,1,Page,is
26,2,9,11,1,Page,made
27,2,9,11,1,Page,of
28,2,9,11,1,Page,reinforced
29,2,9,11,1,Page,"PVC,"
30,2,9,11,1,Page,and
31,2,9,11,1,Page,is
32,2,9,11,1,Page,clear
33,2,9,11,1,Page,with
34,2,9,11,1,Page,a
35,2,9,11,1,Page,blue
36,2,9,11,1,Page,spiral
37,2,9,11,1,Page,reinforcement.
38,2,9,11,1,Page,The
39,2,9,11,1,Page,SM
40,2,9,11,1,Page,Hose
41,2,9,11,1,Page,is
42,2,9,11,1,Page,marked
43,2,9,11,1,Page,with
44,2,9,11,1,Page,a
45,2,9,11,1,Page,Black
46,2,9,11,1,Page,Band.
47,2,9,11,1,Page,The
48,2,9,11,1,Page,Suction
49,2,9,11,1,Page,Trailer
50,2,9,11,1,Page,(ST)
51,2,9,11,1,Page,hose
52,2,9,11,1,Page,is
53,2,9,11,1,Page,used
54,2,9,11,1,Page,to
55,2,9,11,1,Page,connect
56,2,9,11,1,Page,the
57,2,9,11,1,Page,trailer
58,2,9,11,1,Page,tank
59,2,9,11,1,Page,to
60,2,9,11,1,Page,the
61,2,9,11,1,Page,Tank
62,2,9,11,1,Page,Selector
63,2,9,11,1,Page,Valve
64,2,9,11,1,Page,by
65,2,9,11,1,Page,transitioning
66,2,9,11,1,Page,over
67,2,9,11,1,Page,the
68,2,9,11,1,Page,front
69,2,9,11,1,Page,transom
70,2,9,11,1,Page,of
71,2,9,11,1,Page,the
72,2,9,11,1,Page,trailer
73,2,9,11,1,Page,and
74,2,9,11,1,Page,over
75,2,9,11,1,Page,the
76,2,9,11,1,Page,tailgate
77,2,9,11,1,Page,of
78,2,9,11,1,Page,the
79,2,9,11,1,Page,truck.
80,2,9,11,1,Page,It
81,2,9,11,1,Page,is
82,2,9,11,1,Page,25'
83,2,9,11,1,Page,"long,"
84,2,9,11,1,Page,has
85,2,9,11,1,Page,a
86,2,9,11,1,Page,"1.5"""
87,2,9,11,1,Page,"diameter,"
88,2,9,11,1,Page,and
89,2,9,11,1,Page,is
90,2,9,11,1,Page,made
91,2,9,11,1,Page,of
92,2,9,11,1,Page,the
93,2,9,11,1,Page,same
94,2,9,11,1,Page,material
95,2,9,11,1,Page,as
96,2,9,11,1,Page,the
97,2,9,11,1,Page,SM
98,2,9,11,1,Page,Hose.
99,2,9,11,1,Page,The
100,2,9,11,1,Page,ST
101,2,9,11,1,Page,Hose
102,2,9,11,1,Page,is
103,2,9,11,1,Page,marked
104,2,9,11,1,Page,with
105,2,9,11,1,Page,a
106,2,9,11,1,Page,Double
107,2,9,11,1,Page,Black
108,2,9,11,1,Page,Band.
109,2,9,11,1,Page,This
110,2,9,11,1,Page,hose
111,2,9,11,1,Page,can
112,2,9,11,1,Page,also
113,2,9,11,1,Page,be
114,2,9,11,1,Page,used
115,2,9,11,1,Page,to
116,2,9,11,1,Page,extend
117,2,9,11,1,Page,the
118,2,9,11,1,Page,length
119,2,9,11,1,Page,of
120,2,9,11,1,Page,the
121,2,9,11,1,Page,Horizontal
122,2,9,11,1,Page,Drafting
123,2,9,11,1,Page,hose
124,2,9,11,1,Page,for
125,2,9,11,1,Page,transferring
126,2,9,11,1,Page,water.
0,3,9,11,1,Page,DISTRIBUTION
1,3,9,11,1,Page,STATEMENT
2,3,9,11,1,Page,F:
3,3,9,11,1,Page,Further
4,3,9,11,1,Page,dissemination
5,3,9,11,1,Page,only
6,3,9,11,1,Page,as
7,3,9,11,1,Page,directed
8,3,9,11,1,Page,by
9,3,9,11,1,Page,Joint
10,3,9,11,1,Page,Project
11,3,9,11,1,Page,Manager
12,3,9,11,1,Page,for
13,3,9,11,1,Page,"Chemical,"
14,3,9,11,1,Page,"Biological,"
15,3,9,11,1,Page,"Radiological,"
16,3,9,11,1,Page,and
17,3,9,11,1,Page,Nuclear
18,3,9,11,1,Page,Protection
19,3,9,11,1,Page,(23
20,3,9,11,1,Page,February
21,3,9,11,1,Page,2021)
22,3,9,11,1,Page,or
23,3,9,11,1,Page,higher
24,3,9,11,1,Page,DoD
25,3,9,11,1,Page,authority.
0,0,10,11,1,Page,HIGH
1,0,10,11,1,Page,MOBILITY
2,0,10,11,1,Page,DECONTAMINATION
3,0,10,11,1,Page,SYSTEM
0,1,10,11,1,Page,Hose
1,1,10,11,1,Page,Adapters
0,2,10,11,1,Page,In
1,2,10,11,1,Page,addition
2,2,10,11,1,Page,to
3,2,10,11,1,Page,15
4,2,10,11,1,Page,"hoses,"
5,2,10,11,1,Page,the
6,2,10,11,1,Page,hose
7,2,10,11,1,Page,kit
8,2,10,11,1,Page,consists
9,2,10,11,1,Page,of
10,2,10,11,1,Page,a
11,2,10,11,1,Page,Filter
12,2,10,11,1,Page,Basket
13,2,10,11,1,Page,and
14,2,10,11,1,Page,four
15,2,10,11,1,Page,(4)
16,2,10,11,1,Page,Hose
17,2,10,11,1,Page,Adapters
18,2,10,11,1,Page,stored
19,2,10,11,1,Page,in
20,2,10,11,1,Page,the
21,2,10,11,1,Page,Accessory
22,2,10,11,1,Page,Box
23,2,10,11,1,Page,with
24,2,10,11,1,Page,the
25,2,10,11,1,Page,De-Icer
26,2,10,11,1,Page,kit.
27,2,10,11,1,Page,The
28,2,10,11,1,Page,adapters
29,2,10,11,1,Page,consist
30,2,10,11,1,Page,of:
31,2,10,11,1,Page,One
32,2,10,11,1,Page,"1.5"""
33,2,10,11,1,Page,Male-Male
34,2,10,11,1,Page,Adapter:
35,2,10,11,1,Page,Used
36,2,10,11,1,Page,to
37,2,10,11,1,Page,connect/extend
38,2,10,11,1,Page,the
39,2,10,11,1,Page,hoses
40,2,10,11,1,Page,for
41,2,10,11,1,Page,longer
42,2,10,11,1,Page,"reach,"
43,2,10,11,1,Page,and
44,2,10,11,1,Page,for
45,2,10,11,1,Page,placement
46,2,10,11,1,Page,of
47,2,10,11,1,Page,the
48,2,10,11,1,Page,HMDS
49,2,10,11,1,Page,farther
50,2,10,11,1,Page,away
51,2,10,11,1,Page,from
52,2,10,11,1,Page,the
53,2,10,11,1,Page,decontamination
54,2,10,11,1,Page,line
55,2,10,11,1,Page,(DED
56,2,10,11,1,Page,or
57,2,10,11,1,Page,DAD).One
58,2,10,11,1,Page,"1"""
59,2,10,11,1,Page,Male-Male
60,2,10,11,1,Page,Adapter:
61,2,10,11,1,Page,Used
62,2,10,11,1,Page,to
63,2,10,11,1,Page,connect/extend
64,2,10,11,1,Page,the
65,2,10,11,1,Page,hoses
66,2,10,11,1,Page,for
67,2,10,11,1,Page,longer
68,2,10,11,1,Page,"reach,"
69,2,10,11,1,Page,and
70,2,10,11,1,Page,for
71,2,10,11,1,Page,placement
72,2,10,11,1,Page,of
73,2,10,11,1,Page,the
74,2,10,11,1,Page,HMDS
75,2,10,11,1,Page,farther
76,2,10,11,1,Page,away
77,2,10,11,1,Page,from
78,2,10,11,1,Page,the
79,2,10,11,1,Page,decontamination
80,2,10,11,1,Page,line
81,2,10,11,1,Page,(DED
82,2,10,11,1,Page,or
83,2,10,11,1,Page,DAD).One
84,2,10,11,1,Page,"1.5"""
85,2,10,11,1,Page,Fire
86,2,10,11,1,Page,Hydrant
87,2,10,11,1,Page,(Fire
88,2,10,11,1,Page,Fighting
89,2,10,11,1,Page,"Threads,"
90,2,10,11,1,Page,FHN)
91,2,10,11,1,Page,to
92,2,10,11,1,Page,"1.5"""
93,2,10,11,1,Page,Male
94,2,10,11,1,Page,Camlock
95,2,10,11,1,Page,Adapter:
96,2,10,11,1,Page,Used
97,2,10,11,1,Page,for
98,2,10,11,1,Page,filling
99,2,10,11,1,Page,tanks
100,2,10,11,1,Page,from
101,2,10,11,1,Page,a
102,2,10,11,1,Page,standard
103,2,10,11,1,Page,fire
104,2,10,11,1,Page,hydrant.One
105,2,10,11,1,Page,"1"""
106,2,10,11,1,Page,Standard
107,2,10,11,1,Page,Nipple
108,2,10,11,1,Page,Thread
109,2,10,11,1,Page,(NPT)
110,2,10,11,1,Page,to
111,2,10,11,1,Page,"1"""
112,2,10,11,1,Page,Male
113,2,10,11,1,Page,Camlock
114,2,10,11,1,Page,Adapter:
115,2,10,11,1,Page,Used
116,2,10,11,1,Page,for
117,2,10,11,1,Page,connecting
118,2,10,11,1,Page,the
119,2,10,11,1,Page,M12A1
120,2,10,11,1,Page,shower
121,2,10,11,1,Page,bars
122,2,10,11,1,Page,to
123,2,10,11,1,Page,the
124,2,10,11,1,Page,Power
125,2,10,11,1,Page,Unit
126,2,10,11,1,Page,using
127,2,10,11,1,Page,one
128,2,10,11,1,Page,of
129,2,10,11,1,Page,the
130,2,10,11,1,Page,"1"""
131,2,10,11,1,Page,hoses
132,2,10,11,1,Page,supplied
133,2,10,11,1,Page,with
134,2,10,11,1,Page,the
135,2,10,11,1,Page,system.
0,3,10,11,1,Page,DISTRIBUTION
1,3,10,11,1,Page,STATEMENT
2,3,10,11,1,Page,F:
3,3,10,11,1,Page,Further
4,3,10,11,1,Page,dissemination
5,3,10,11,1,Page,only
6,3,10,11,1,Page,as
7,3,10,11,1,Page,directed
8,3,10,11,1,Page,by
9,3,10,11,1,Page,Joint
10,3,10,11,1,Page,Project
11,3,10,11,1,Page,Manager
12,3,10,11,1,Page,for
13,3,10,11,1,Page,"Chemical,"
14,3,10,11,1,Page,"Biological,"
15,3,10,11,1,Page,"Radiological,"
16,3,10,11,1,Page,and
17,3,10,11,1,Page,Nuclear
18,3,10,11,1,Page,Protection
19,3,10,11,1,Page,(23
20,3,10,11,1,Page,February
21,3,10,11,1,Page,2021)
22,3,10,11,1,Page,or
23,3,10,11,1,Page,higher
24,3,10,11,1,Page,DoD
25,3,10,11,1,Page,authority.
0,0,0,12,1,ELO,Nozzles
0,0,1,12,1,Page,NOTE:
1,0,1,12,1,Page,A
2,0,1,12,1,Page,nozzle
3,0,1,12,1,Page,must
4,0,1,12,1,Page,be
5,0,1,12,1,Page,attached
6,0,1,12,1,Page,to
7,0,1,12,1,Page,the
8,0,1,12,1,Page,D-Bale
9,0,1,12,1,Page,handset
10,0,1,12,1,Page,at
11,0,1,12,1,Page,all
12,0,1,12,1,Page,times
13,0,1,12,1,Page,for
14,0,1,12,1,Page,proper
15,0,1,12,1,Page,operation.
0,1,1,12,1,Page,Click
1,1,1,12,1,Page,Image
0,2,1,12,1,Page,Nozzles
0,3,1,12,1,Page,FunctionUsed
1,3,1,12,1,Page,for
2,3,1,12,1,Page,spraying
3,3,1,12,1,Page,and
4,3,1,12,1,Page,controlling
5,3,1,12,1,Page,the
6,3,1,12,1,Page,flow
7,3,1,12,1,Page,of
8,3,1,12,1,Page,a
9,3,1,12,1,Page,solution.
10,3,1,12,1,Page,The
11,3,1,12,1,Page,base
12,3,1,12,1,Page,handset
13,3,1,12,1,Page,for
14,3,1,12,1,Page,interchangeable
15,3,1,12,1,Page,nozzles
16,3,1,12,1,Page,provided
17,3,1,12,1,Page,with
18,3,1,12,1,Page,the
19,3,1,12,1,Page,system.
20,3,1,12,1,Page,Used
21,3,1,12,1,Page,by
22,3,1,12,1,Page,the
23,3,1,12,1,Page,operator
24,3,1,12,1,Page,to
25,3,1,12,1,Page,turn
26,3,1,12,1,Page,the
27,3,1,12,1,Page,hose
28,3,1,12,1,Page,discharge
29,3,1,12,1,Page,flow
30,3,1,12,1,Page,on/off.
31,3,1,12,1,Page,When
32,3,1,12,1,Page,in
33,3,1,12,1,Page,full-back
34,3,1,12,1,Page,position
35,3,1,12,1,Page,(toward
36,3,1,12,1,Page,"operator),"
37,3,1,12,1,Page,the
38,3,1,12,1,Page,D-Bale
39,3,1,12,1,Page,is
40,3,1,12,1,Page,turned
41,3,1,12,1,Page,on
42,3,1,12,1,Page,and
43,3,1,12,1,Page,solution
44,3,1,12,1,Page,will
45,3,1,12,1,Page,flow.
46,3,1,12,1,Page,Move
47,3,1,12,1,Page,to
48,3,1,12,1,Page,the
49,3,1,12,1,Page,forward
50,3,1,12,1,Page,(away
51,3,1,12,1,Page,from
52,3,1,12,1,Page,operator)
53,3,1,12,1,Page,position
54,3,1,12,1,Page,to
55,3,1,12,1,Page,turn
56,3,1,12,1,Page,the
57,3,1,12,1,Page,flow
58,3,1,12,1,Page,off.
59,3,1,12,1,Page,Used
60,3,1,12,1,Page,in
61,3,1,12,1,Page,lieu
62,3,1,12,1,Page,of
63,3,1,12,1,Page,the
64,3,1,12,1,Page,smoothbore
65,3,1,12,1,Page,nozzle
66,3,1,12,1,Page,when
67,3,1,12,1,Page,attempting
68,3,1,12,1,Page,to
69,3,1,12,1,Page,spray
70,3,1,12,1,Page,a
71,3,1,12,1,Page,variety
72,3,1,12,1,Page,of
73,3,1,12,1,Page,patterns
74,3,1,12,1,Page,and
75,3,1,12,1,Page,flow.
76,3,1,12,1,Page,The
77,3,1,12,1,Page,primary
78,3,1,12,1,Page,set
79,3,1,12,1,Page,includes
80,3,1,12,1,Page,two
81,3,1,12,1,Page,(2)
82,3,1,12,1,Page,orange
83,3,1,12,1,Page,plastic
84,3,1,12,1,Page,nozzles
85,3,1,12,1,Page,for
86,3,1,12,1,Page,water
87,3,1,12,1,Page,and
88,3,1,12,1,Page,one
89,3,1,12,1,Page,(1)
90,3,1,12,1,Page,stainless
91,3,1,12,1,Page,steel
92,3,1,12,1,Page,nozzle
93,3,1,12,1,Page,for
94,3,1,12,1,Page,spraying
95,3,1,12,1,Page,decontaminant
96,3,1,12,1,Page,solutions.
97,3,1,12,1,Page,1/2?
98,3,1,12,1,Page,and
99,3,1,12,1,Page,3/8?
100,3,1,12,1,Page,smoothbore
101,3,1,12,1,Page,nozzles
102,3,1,12,1,Page,made
103,3,1,12,1,Page,of
104,3,1,12,1,Page,stainless
105,3,1,12,1,Page,steel.
106,3,1,12,1,Page,Specifically
107,3,1,12,1,Page,used
108,3,1,12,1,Page,for
109,3,1,12,1,Page,spraying
110,3,1,12,1,Page,decontaminant
111,3,1,12,1,Page,solutions.
112,3,1,12,1,Page,Provides
113,3,1,12,1,Page,a
114,3,1,12,1,Page,broader
115,3,1,12,1,Page,concentrated
116,3,1,12,1,Page,spray.
117,3,1,12,1,Page,The
118,3,1,12,1,Page,narrower
119,3,1,12,1,Page,bore
120,3,1,12,1,Page,will
121,3,1,12,1,Page,typically
122,3,1,12,1,Page,shoot
123,3,1,12,1,Page,a
124,3,1,12,1,Page,"longer,"
125,3,1,12,1,Page,narrower
126,3,1,12,1,Page,stream.
127,3,1,12,1,Page,Made
128,3,1,12,1,Page,of
129,3,1,12,1,Page,red
130,3,1,12,1,Page,plastic.
131,3,1,12,1,Page,Allows
132,3,1,12,1,Page,for
133,3,1,12,1,Page,adjustment
134,3,1,12,1,Page,of
135,3,1,12,1,Page,spray
136,3,1,12,1,Page,patterns
137,3,1,12,1,Page,(between
138,3,1,12,1,Page,"3/8"""
139,3,1,12,1,Page,and
140,3,1,12,1,Page,"1/4"")"
141,3,1,12,1,Page,and
142,3,1,12,1,Page,through-put
143,3,1,12,1,Page,pressure
144,3,1,12,1,Page,for
145,3,1,12,1,Page,associated
146,3,1,12,1,Page,applications.
147,3,1,12,1,Page,DO
148,3,1,12,1,Page,NOT
149,3,1,12,1,Page,USE
150,3,1,12,1,Page,THE
151,3,1,12,1,Page,BASE
152,3,1,12,1,Page,THREADED
153,3,1,12,1,Page,OPENING
154,3,1,12,1,Page,FOR
155,3,1,12,1,Page,SPRAYING.
156,3,1,12,1,Page,THIS
157,3,1,12,1,Page,WILL
158,3,1,12,1,Page,DAMAGE
159,3,1,12,1,Page,THE
160,3,1,12,1,Page,THREADS.
161,3,1,12,1,Page,Installed
162,3,1,12,1,Page,on
163,3,1,12,1,Page,the
164,3,1,12,1,Page,Monitor.
165,3,1,12,1,Page,A
166,3,1,12,1,Page,stainless
167,3,1,12,1,Page,steel
168,3,1,12,1,Page,nozzle
169,3,1,12,1,Page,with
170,3,1,12,1,Page,an
171,3,1,12,1,Page,actuator
172,3,1,12,1,Page,that
173,3,1,12,1,Page,adjusts
174,3,1,12,1,Page,the
175,3,1,12,1,Page,liquid
176,3,1,12,1,Page,stream
177,3,1,12,1,Page,coming
178,3,1,12,1,Page,out
179,3,1,12,1,Page,of
180,3,1,12,1,Page,the
181,3,1,12,1,Page,nozzle.
182,3,1,12,1,Page,It
183,3,1,12,1,Page,is
184,3,1,12,1,Page,controlled
185,3,1,12,1,Page,at
186,3,1,12,1,Page,the
187,3,1,12,1,Page,Remote-Control
188,3,1,12,1,Page,Box
189,3,1,12,1,Page,(lower
190,3,1,12,1,Page,left-hand
191,3,1,12,1,Page,switch).
192,3,1,12,1,Page,The
193,3,1,12,1,Page,actuator
194,3,1,12,1,Page,reduces
195,3,1,12,1,Page,the
196,3,1,12,1,Page,stream
197,3,1,12,1,Page,from
198,3,1,12,1,Page,the
199,3,1,12,1,Page,nozzle
200,3,1,12,1,Page,to
201,3,1,12,1,Page,a
202,3,1,12,1,Page,fan
203,3,1,12,1,Page,spray
204,3,1,12,1,Page,pattern
205,3,1,12,1,Page,and
206,3,1,12,1,Page,reduces
207,3,1,12,1,Page,impact
208,3,1,12,1,Page,pressure.
0,4,1,12,1,Page,Nozzles
1,4,1,12,1,Page,are
2,4,1,12,1,Page,located
3,4,1,12,1,Page,in
4,4,1,12,1,Page,the
5,4,1,12,1,Page,Accessory
6,4,1,12,1,Page,Box
7,4,1,12,1,Page,(Pelican
8,4,1,12,1,Page,Case)
9,4,1,12,1,Page,along
10,4,1,12,1,Page,with
11,4,1,12,1,Page,the
12,4,1,12,1,Page,De-Icer
13,4,1,12,1,Page,Kit.
14,4,1,12,1,Page,A
15,4,1,12,1,Page,nozzle
16,4,1,12,1,Page,must
17,4,1,12,1,Page,be
18,4,1,12,1,Page,attached
19,4,1,12,1,Page,to
20,4,1,12,1,Page,the
21,4,1,12,1,Page,handset
22,4,1,12,1,Page,at
23,4,1,12,1,Page,all
24,4,1,12,1,Page,times
25,4,1,12,1,Page,for
26,4,1,12,1,Page,proper
27,4,1,12,1,Page,operation.
28,4,1,12,1,Page,Click
29,4,1,12,1,Page,the
30,4,1,12,1,Page,image
31,4,1,12,1,Page,icon
32,4,1,12,1,Page,in
33,4,1,12,1,Page,each
34,4,1,12,1,Page,row
35,4,1,12,1,Page,to
36,4,1,12,1,Page,display
37,4,1,12,1,Page,a
38,4,1,12,1,Page,picture
39,4,1,12,1,Page,of
40,4,1,12,1,Page,the
41,4,1,12,1,Page,nozzle.
0,5,1,12,1,Page,Quantity2
1,5,1,12,1,Page,3
2,5,1,12,1,Page,2
3,5,1,12,1,Page,3
4,5,1,12,1,Page,3
5,5,1,12,1,Page,1
0,6,1,12,1,Page,"Control1.5"""
1,6,1,12,1,Page,D-Bale
2,6,1,12,1,Page,Handset
3,6,1,12,1,Page,Adjustable
4,6,1,12,1,Page,Fogging
5,6,1,12,1,Page,Nozzles
6,6,1,12,1,Page,Stainless
7,6,1,12,1,Page,Steel
8,6,1,12,1,Page,Smoothbore
9,6,1,12,1,Page,Nozzles
10,6,1,12,1,Page,"1.5"""
11,6,1,12,1,Page,Cone
12,6,1,12,1,Page,Nozzle
13,6,1,12,1,Page,2-in-1
14,6,1,12,1,Page,Flip-Tip
15,6,1,12,1,Page,Smoothbore
16,6,1,12,1,Page,Nozzle
17,6,1,12,1,Page,Monitor
18,6,1,12,1,Page,Stream
19,6,1,12,1,Page,&
20,6,1,12,1,Page,Fog
21,6,1,12,1,Page,Nozzle
0,7,1,12,1,Page,HIGH
1,7,1,12,1,Page,MOBILITY
2,7,1,12,1,Page,DECONTAMINATION
3,7,1,12,1,Page,SYSTEM
0,8,1,12,1,Page,DISTRIBUTION
1,8,1,12,1,Page,STATEMENT
2,8,1,12,1,Page,F:
3,8,1,12,1,Page,Further
4,8,1,12,1,Page,dissemination
5,8,1,12,1,Page,only
6,8,1,12,1,Page,as
7,8,1,12,1,Page,directed
8,8,1,12,1,Page,by
9,8,1,12,1,Page,Joint
10,8,1,12,1,Page,Project
11,8,1,12,1,Page,Manager
12,8,1,12,1,Page,for
13,8,1,12,1,Page,"Chemical,"
14,8,1,12,1,Page,"Biological,"
15,8,1,12,1,Page,"Radiological,"
16,8,1,12,1,Page,and
17,8,1,12,1,Page,Nuclear
18,8,1,12,1,Page,Protection
19,8,1,12,1,Page,(23
20,8,1,12,1,Page,February
21,8,1,12,1,Page,2021)
22,8,1,12,1,Page,or
23,8,1,12,1,Page,higher
24,8,1,12,1,Page,DoD
25,8,1,12,1,Page,authority.
0,0,0,13,1,ELO,The
1,0,0,13,1,ELO,Monitor
2,0,0,13,1,ELO,(Water
3,0,0,13,1,ELO,Cannon)
0,0,1,13,1,Page,The
1,0,1,13,1,Page,Monitor
2,0,1,13,1,Page,is
3,0,1,13,1,Page,a
4,0,1,13,1,Page,water
5,0,1,13,1,Page,cannon
6,0,1,13,1,Page,used
7,0,1,13,1,Page,for
8,0,1,13,1,Page,large
9,0,1,13,1,Page,area/long
10,0,1,13,1,Page,distance
11,0,1,13,1,Page,decontamination.
12,0,1,13,1,Page,It
13,0,1,13,1,Page,can
14,0,1,13,1,Page,be
15,0,1,13,1,Page,configured
16,0,1,13,1,Page,to
